latitude,longitude,number,tmean_C,month
28.5,77.2,0,25.995808,2020-10
28.5,77.3,0,25.876911,2020-10
28.5,77.4,0,25.74393,2020-10
28.5,77.5,0,25.495844,2020-10
28.4,76.7,0,26.749817,2020-10
28.4,76.8,0,26.789082,2020-10
28.4,76.9,0,26.720448,2020-10
28.4,77.0,0,26.51112,2020-10
28.4,77.1,0,26.333307,2020-10
28.4,77.2,0,26.272873,2020-10
28.4,77.3,0,26.234928,2020-10
28.4,77.4,0,26.12966,2020-10
28.4,77.5,0,25.917225,2020-10
28.3,76.7,0,26.777716,2020-10
28.3,76.8,0,26.840815,2020-10
28.3,76.9,0,26.75537,2020-10
28.3,77.0,0,26.706821,2020-10
28.3,77.1,0,26.736502,2020-10
28.3,77.2,0,26.701805,2020-10
28.3,77.3,0,26.599604,2020-10
28.3,77.4,0,26.464775,2020-10
28.3,77.5,0,26.27611,2020-10
29.0,76.7,0,18.577063,2020-11
29.0,76.8,0,18.475912,2020-11
29.0,76.9,0,18.380533,2020-11
29.0,77.0,0,18.344242,2020-11
29.0,77.1,0,18.320408,2020-11
29.0,77.2,0,18.289444,2020-11
29.0,77.3,0,18.18801,2020-11
29.0,77.4,0,18.150871,2020-11
29.0,77.5,0,18.146185,2020-11
28.9,76.7,0,18.687775,2020-11
28.9,76.8,0,18.608744,2020-11
28.9,76.9,0,18.515827,2020-11
28.9,77.0,0,18.47639,2020-11
28.9,77.1,0,18.459028,2020-11
28.9,77.2,0,18.38897,2020-11
28.9,77.3,0,18.337631,2020-11
28.9,77.4,0,18.274406,2020-11
28.9,77.5,0,18.246405,2020-11
28.8,76.7,0,18.763702,2020-11
28.8,76.8,0,18.685467,2020-11
28.8,76.9,0,18.645376,2020-11
28.8,77.0,0,18.636581,2020-11
28.8,77.1,0,18.614126,2020-11
28.8,77.2,0,18.54206,2020-11
28.8,77.3,0,18.45833,2020-11
28.8,77.4,0,18.367756,2020-11
28.8,77.5,0,18.355293,2020-11
28.7,76.7,0,18.781055,2020-11
28.7,76.8,0,18.813473,2020-11
28.7,76.9,0,18.89659,2020-11
28.7,77.0,0,18.910912,2020-11
28.7,77.1,0,18.872723,2020-11
28.7,77.2,0,18.793827,2020-11
28.7,77.3,0,18.743294,2020-11
28.7,77.4,0,18.638212,2020-11
28.7,77.5,0,18.501675,2020-11
28.6,76.7,0,18.929525,2020-11
28.6,76.8,0,19.06497,2020-11
28.6,76.9,0,19.207188,2020-11
28.6,77.0,0,19.191603,2020-11
28.6,77.1,0,19.09624,2020-11
28.6,77.2,0,19.058445,2020-11
28.6,77.3,0,18.975176,2020-11
28.6,77.4,0,18.85111,2020-11
28.6,77.5,0,18.69024,2020-11
28.5,76.7,0,19.16677,2020-11
28.5,76.8,0,19.31876,2020-11
28.5,76.9,0,19.430275,2020-11
28.5,77.0,0,19.353752,2020-11
28.5,77.1,0,19.202454,2020-11
28.5,77.2,0,19.154623,2020-11
28.5,77.3,0,19.13992,2020-11
28.5,77.4,0,19.070707,2020-11
28.5,77.5,0,18.918497,2020-11
28.4,76.7,0,19.250387,2020-11
28.4,76.8,0,19.361359,2020-11
28.4,76.9,0,19.40468,2020-11
28.4,77.0,0,19.342783,2020-11
28.4,77.1,0,19.301151,2020-11
28.4,77.2,0,19.31202,2020-11
28.4,77.3,0,19.323914,2020-11
28.4,77.4,0,19.278399,2020-11
28.4,77.5,0,19.148672,2020-11
28.3,76.7,0,19.261421,2020-11
28.3,76.8,0,19.372805,2020-11
28.3,76.9,0,19.399437,2020-11
28.3,77.0,0,19.446524,2020-11
28.3,77.1,0,19.557003,2020-11
28.3,77.2,0,19.60326,2020-11
28.3,77.3,0,19.55791,2020-11
28.3,77.4,0,19.4751,2020-11
28.3,77.5,0,19.36155,2020-11
29.0,76.7,0,14.509789,2020-12
29.0,76.8,0,14.4450865,2020-12
29.0,76.9,0,14.394316,2020-12
29.0,77.0,0,14.375536,2020-12
29.0,77.1,0,14.376715,2020-12
29.0,77.2,0,14.434791,2020-12
29.0,77.3,0,14.392497,2020-12
29.0,77.4,0,14.386451,2020-12
29.0,77.5,0,14.399401,2020-12
28.9,76.7,0,14.643571,2020-12
28.9,76.8,0,14.581139,2020-12
28.9,76.9,0,14.526577,2020-12
28.9,77.0,0,14.506742,2020-12
28.9,77.1,0,14.511433,2020-12
28.9,77.2,0,14.478111,2020-12
28.9,77.3,0,14.50781,2020-12
28.9,77.4,0,14.483963,2020-12
28.9,77.5,0,14.471346,2020-12
28.8,76.7,0,14.7590275,2020-12
28.8,76.8,0,14.685728,2020-12
28.8,76.9,0,14.657513,2020-12
28.8,77.0,0,14.660628,2020-12
28.8,77.1,0,14.659187,2020-12
28.8,77.2,0,14.620324,2020-12
28.8,77.3,0,14.585985,2020-12
28.8,77.4,0,14.527026,2020-12
28.8,77.5,0,14.548172,2020-12
28.7,76.7,0,14.781733,2020-12
28.7,76.8,0,14.798594,2020-12
28.7,76.9,0,14.8643055,2020-12
28.7,77.0,0,14.886548,2020-12
28.7,77.1,0,14.877232,2020-12
28.7,77.2,0,14.841246,2020-12
28.7,77.3,0,14.81327,2020-12
28.7,77.4,0,14.741416,2020-12
28.7,77.5,0,14.653257,2020-12
28.6,76.7,0,14.910041,2020-12
28.6,76.8,0,15.00325,2020-12
28.6,76.9,0,15.113373,2020-12
28.6,77.0,0,15.121721,2020-12
28.6,77.1,0,15.088214,2020-12
28.6,77.2,0,15.108695,2020-12
28.6,77.3,0,15.028564,2020-12
28.6,77.4,0,14.924938,2020-12
28.6,77.5,0,14.821213,2020-12
28.5,76.7,0,15.119626,2020-12
28.5,76.8,0,15.231023,2020-12
28.5,76.9,0,15.318767,2020-12
28.5,77.0,0,15.286934,2020-12
28.5,77.1,0,15.222099,2020-12
28.5,77.2,0,15.218388,2020-12
28.5,77.3,0,15.190826,2020-12
28.5,77.4,0,15.113638,2020-12
28.5,77.5,0,14.999389,2020-12
28.4,76.7,0,15.231322,2020-12
28.4,76.8,0,15.316102,2020-12
28.4,76.9,0,15.358189,2020-12
28.4,77.0,0,15.337029,2020-12
28.4,77.1,0,15.320462,2020-12
28.4,77.2,0,15.322504,2020-12
28.4,77.3,0,15.293575,2020-12
28.4,77.4,0,15.220215,2020-12
28.4,77.5,0,15.118185,2020-12
28.3,76.7,0,15.270852,2020-12
28.3,76.8,0,15.371196,2020-12
28.3,76.9,0,15.410146,2020-12
28.3,77.0,0,15.438592,2020-12
28.3,77.1,0,15.493314,2020-12
28.3,77.2,0,15.502392,2020-12
28.3,77.3,0,15.438854,2020-12
28.3,77.4,0,15.34542,2020-12
28.3,77.5,0,15.239575,2020-12
29.0,76.7,0,13.203379,2021-01
29.0,76.8,0,13.170017,2021-01
29.0,76.9,0,13.161502,2021-01
29.0,77.0,0,13.216332,2021-01
29.0,77.1,0,13.272182,2021-01
29.0,77.2,0,13.335717,2021-01
29.0,77.3,0,13.364234,2021-01
29.0,77.4,0,13.413929,2021-01
29.0,77.5,0,13.481005,2021-01
28.9,76.7,0,13.31974,2021-01
28.9,76.8,0,13.292507,2021-01
28.9,76.9,0,13.289892,2021-01
28.9,77.0,0,13.3285265,2021-01
28.9,77.1,0,13.346393,2021-01
28.9,77.2,0,13.355525,2021-01
28.9,77.3,0,13.425622,2021-01
28.9,77.4,0,13.462849,2021-01
28.9,77.5,0,13.509385,2021-01
28.8,76.7,0,13.421421,2021-01
28.8,76.8,0,13.390523,2021-01
28.8,76.9,0,13.392032,2021-01
28.8,77.0,0,13.413986,2021-01
28.8,77.1,0,13.433441,2021-01
28.8,77.2,0,13.440136,2021-01
28.8,77.3,0,13.467385,2021-01
28.8,77.4,0,13.485655,2021-01
28.8,77.5,0,13.544089,2021-01
28.7,76.7,0,13.426126,2021-01
28.7,76.8,0,13.456068,2021-01
28.7,76.9,0,13.524725,2021-01
28.7,77.0,0,13.5654335,2021-01
28.7,77.1,0,13.556558,2021-01
28.7,77.2,0,13.551441,2021-01
28.7,77.3,0,13.623395,2021-01
28.7,77.4,0,13.635339,2021-01
28.7,77.5,0,13.627737,2021-01
28.6,76.7,0,13.493325,2021-01
28.6,76.8,0,13.576228,2021-01
28.6,76.9,0,13.676016,2021-01
28.6,77.0,0,13.713296,2021-01
28.6,77.1,0,13.698771,2021-01
28.6,77.2,0,13.740078,2021-01
28.6,77.3,0,13.763745,2021-01
28.6,77.4,0,13.756496,2021-01
28.6,77.5,0,13.751049,2021-01
28.5,76.7,0,13.598915,2021-01
28.5,76.8,0,13.69706,2021-01
28.5,76.9,0,13.785296,2021-01
28.5,77.0,0,13.799543,2021-01
28.5,77.1,0,13.771738,2021-01
28.5,77.2,0,13.806959,2021-01
28.5,77.3,0,13.863176,2021-01
28.5,77.4,0,13.877798,2021-01
28.5,77.5,0,13.87079,2021-01
28.4,76.7,0,13.649696,2021-01
28.4,76.8,0,13.731776,2021-01
28.4,76.9,0,13.791442,2021-01
28.4,77.0,0,13.813882,2021-01
28.4,77.1,0,13.841817,2021-01
28.4,77.2,0,13.895829,2021-01
28.4,77.3,0,13.948228,2021-01
28.4,77.4,0,13.969854,2021-01
28.4,77.5,0,13.96862,2021-01
28.3,76.7,0,13.670559,2021-01
28.3,76.8,0,13.751109,2021-01
28.3,76.9,0,13.806258,2021-01
28.3,77.0,0,13.874052,2021-01
28.3,77.1,0,13.96701,2021-01
28.3,77.2,0,14.032232,2021-01
28.3,77.3,0,14.0552635,2021-01
28.3,77.4,0,14.065389,2021-01
28.3,77.5,0,14.066674,2021-01
29.0,76.7,0,17.784012,2021-02
29.0,76.8,0,17.72565,2021-02
29.0,76.9,0,17.696981,2021-02
29.0,77.0,0,17.75926,2021-02
29.0,77.1,0,17.818869,2021-02
29.0,77.2,0,17.84963,2021-02
29.0,77.3,0,17.831688,2021-02
29.0,77.4,0,17.889748,2021-02
29.0,77.5,0,17.984032,2021-02
28.9,76.7,0,17.996073,2021-02
28.9,76.8,0,17.9245,2021-02
28.9,76.9,0,17.888443,2021-02
28.9,77.0,0,17.92096,2021-02
28.9,77.1,0,17.92343,2021-02
28.9,77.2,0,17.884449,2021-02
28.9,77.3,0,17.925343,2021-02
28.9,77.4,0,17.940165,2021-02
28.9,77.5,0,17.98398,2021-02
28.8,76.7,0,18.148336,2021-02
28.8,76.8,0,18.065674,2021-02
28.8,76.9,0,18.038376,2021-02
28.8,77.0,0,18.039751,2021-02
28.8,77.1,0,18.04642,2021-02
28.8,77.2,0,18.0132,2021-02
28.8,77.3,0,17.991581,2021-02
28.8,77.4,0,17.964144,2021-02
28.8,77.5,0,18.00476,2021-02
28.7,76.7,0,18.188438,2021-02
28.7,76.8,0,18.212784,2021-02
28.7,76.9,0,18.295477,2021-02
28.7,77.0,0,18.313694,2021-02
28.7,77.1,0,18.3213,2021-02
28.7,77.2,0,18.30571,2021-02
28.7,77.3,0,18.25126,2021-02
28.7,77.4,0,18.196629,2021-02
28.7,77.5,0,18.086514,2021-02
28.6,76.7,0,18.377554,2021-02
28.6,76.8,0,18.519144,2021-02
28.6,76.9,0,18.654829,2021-02
28.6,77.0,0,18.602982,2021-02
28.6,77.1,0,18.52104,2021-02
28.6,77.2,0,18.505703,2021-02
28.6,77.3,0,18.440573,2021-02
28.6,77.4,0,18.343529,2021-02
28.6,77.5,0,18.21303,2021-02
28.5,76.7,0,18.648466,2021-02
28.5,76.8,0,18.809004,2021-02
28.5,76.9,0,18.921293,2021-02
28.5,77.0,0,18.805641,2021-02
28.5,77.1,0,18.635588,2021-02
28.5,77.2,0,18.584023,2021-02
28.5,77.3,0,18.540049,2021-02
28.5,77.4,0,18.47015,2021-02
28.5,77.5,0,18.35057,2021-02
28.4,76.7,0,18.753412,2021-02
28.4,76.8,0,18.879244,2021-02
28.4,76.9,0,18.911139,2021-02
28.4,77.0,0,18.826782,2021-02
28.4,77.1,0,18.718266,2021-02
28.4,77.2,0,18.673485,2021-02
28.4,77.3,0,18.643116,2021-02
28.4,77.4,0,18.574635,2021-02
28.4,77.5,0,18.468695,2021-02
28.3,76.7,0,18.871988,2021-02
28.3,76.8,0,18.938526,2021-02
28.3,76.9,0,18.929543,2021-02
28.3,77.0,0,18.914597,2021-02
28.3,77.1,0,18.927298,2021-02
28.3,77.2,0,18.895218,2021-02
28.3,77.3,0,18.800009,2021-02
28.3,77.4,0,18.682682,2021-02
28.3,77.5,0,18.564898,2021-02
29.0,76.7,0,23.513092,2021-03
29.0,76.8,0,23.4396,2021-03
29.0,76.9,0,23.38432,2021-03
29.0,77.0,0,23.424017,2021-03
29.0,77.1,0,23.47645,2021-03
29.0,77.2,0,23.442877,2021-03
29.0,77.3,0,23.384035,2021-03
29.0,77.4,0,23.445066,2021-03
29.0,77.5,0,23.53194,2021-03
28.9,76.7,0,23.741621,2021-03
28.9,76.8,0,23.66935,2021-03
28.9,76.9,0,23.60978,2021-03
28.9,77.0,0,23.61631,2021-03
28.9,77.1,0,23.601408,2021-03
28.9,77.2,0,23.542788,2021-03
28.9,77.3,0,23.512016,2021-03
28.9,77.4,0,23.502789,2021-03
28.9,77.5,0,23.53575,2021-03
28.8,76.7,0,23.930546,2021-03
28.8,76.8,0,23.849106,2021-03
28.8,76.9,0,23.808273,2021-03
28.8,77.0,0,23.785603,2021-03
28.8,77.1,0,23.759989,2021-03
28.8,77.2,0,23.700138,2021-03
28.8,77.3,0,23.638948,2021-03
28.8,77.4,0,23.579687,2021-03
28.8,77.5,0,23.573786,2021-03
28.7,76.7,0,24.03512,2021-03
28.7,76.8,0,24.078615,2021-03
28.7,76.9,0,24.18058,2021-03
28.7,77.0,0,24.184563,2021-03
28.7,77.1,0,24.123453,2021-03
28.7,77.2,0,24.042412,2021-03
28.7,77.3,0,24.008724,2021-03
28.7,77.4,0,23.916134,2021-03
28.7,77.5,0,23.751972,2021-03
28.6,76.7,0,24.30159,2021-03
28.6,76.8,0,24.490421,2021-03
28.6,76.9,0,24.663017,2021-03
28.6,77.0,0,24.60777,2021-03
28.6,77.1,0,24.46762,2021-03
28.6,77.2,0,24.38976,2021-03
28.6,77.3,0,24.318151,2021-03
28.6,77.4,0,24.179232,2021-03
28.6,77.5,0,23.974771,2021-03
28.5,76.7,0,24.623045,2021-03
28.5,76.8,0,24.852942,2021-03
28.5,76.9,0,25.000551,2021-03
28.5,77.0,0,24.874037,2021-03
28.5,77.1,0,24.670956,2021-03
28.5,77.2,0,24.565907,2021-03
28.5,77.3,0,24.480568,2021-03
28.5,77.4,0,24.37504,2021-03
28.5,77.5,0,24.174604,2021-03
28.4,76.7,0,24.677395,2021-03
28.4,76.8,0,24.867088,2021-03
28.4,76.9,0,24.929716,2021-03
28.4,77.0,0,24.829353,2021-03
28.4,77.1,0,24.698904,2021-03
28.4,77.2,0,24.615223,2021-03
28.4,77.3,0,24.554428,2021-03
28.4,77.4,0,24.452614,2021-03
28.4,77.5,0,24.269264,2021-03
28.3,76.7,0,24.724854,2021-03
28.3,76.8,0,24.82329,2021-03
28.3,76.9,0,24.828081,2021-03
28.3,77.0,0,24.832304,2021-03
28.3,77.1,0,24.857304,2021-03
28.3,77.2,0,24.80025,2021-03
28.3,77.3,0,24.66191,2021-03
28.3,77.4,0,24.501041,2021-03
28.3,77.5,0,24.323256,2021-03
29.0,76.7,0,27.711226,2021-04
29.0,76.8,0,27.7027,2021-04
29.0,76.9,0,27.691116,2021-04
29.0,77.0,0,27.728062,2021-04
29.0,77.1,0,27.785627,2021-04
29.0,77.2,0,27.806763,2021-04
29.0,77.3,0,27.756552,2021-04
29.0,77.4,0,27.799929,2021-04
29.0,77.5,0,27.871847,2021-04
28.9,76.7,0,27.864443,2021-04
28.9,76.8,0,27.85233,2021-04
28.9,76.9,0,27.826145,2021-04
28.9,77.0,0,27.848324,2021-04
28.9,77.1,0,27.901278,2021-04
28.9,77.2,0,27.895336,2021-04
28.9,77.3,0,27.908783,2021-04
28.9,77.4,0,27.909084,2021-04
28.9,77.5,0,27.934402,2021-04
28.8,76.7,0,27.959467,2021-04
28.8,76.8,0,27.930439,2021-04
28.8,76.9,0,27.956543,2021-04
28.8,77.0,0,28.008024,2021-04
28.8,77.1,0,28.043474,2021-04
28.8,77.2,0,28.0361,2021-04
28.8,77.3,0,28.018496,2021-04
28.8,77.4,0,27.993185,2021-04
28.8,77.5,0,28.019287,2021-04
28.7,76.7,0,27.914846,2021-04
28.7,76.8,0,28.027248,2021-04
28.7,76.9,0,28.248112,2021-04
28.7,77.0,0,28.377794,2021-04
28.7,77.1,0,28.371574,2021-04
28.7,77.2,0,28.322422,2021-04
28.7,77.3,0,28.389288,2021-04
28.7,77.4,0,28.3463,2021-04
28.7,77.5,0,28.232086,2021-04
28.6,76.7,0,28.060892,2021-04
28.6,76.8,0,28.334494,2021-04
28.6,76.9,0,28.623125,2021-04
28.6,77.0,0,28.723904,2021-04
28.6,77.1,0,28.688475,2021-04
28.6,77.2,0,28.695536,2021-04
28.6,77.3,0,28.69585,2021-04
28.6,77.4,0,28.63463,2021-04
28.6,77.5,0,28.496346,2021-04
28.5,76.7,0,28.322123,2021-04
28.5,76.8,0,28.626896,2021-04
28.5,76.9,0,28.870682,2021-04
28.5,77.0,0,28.879547,2021-04
28.5,77.1,0,28.809153,2021-04
28.5,77.2,0,28.825827,2021-04
28.5,77.3,0,28.857035,2021-04
28.5,77.4,0,28.84885,2021-04
28.5,77.5,0,28.720453,2021-04
28.4,76.7,0,28.36673,2021-04
28.4,76.8,0,28.615427,2021-04
28.4,76.9,0,28.766924,2021-04
28.4,77.0,0,28.784197,2021-04
28.4,77.1,0,28.813868,2021-04
28.4,77.2,0,28.864744,2021-04
28.4,77.3,0,28.8904,2021-04
28.4,77.4,0,28.883648,2021-04
28.4,77.5,0,28.766436,2021-04
28.3,76.7,0,28.42376,2021-04
28.3,76.8,0,28.579937,2021-04
28.3,76.9,0,28.667301,2021-04
28.3,77.0,0,28.788704,2021-04
28.3,77.1,0,28.966578,2021-04
28.3,77.2,0,29.037392,2021-04
28.3,77.3,0,28.981388,2021-04
28.3,77.4,0,28.889269,2021-04
28.3,77.5,0,28.761608,2021-04
29.0,76.7,0,30.156425,2021-05
29.0,76.8,0,29.970182,2021-05
29.0,76.9,0,29.792215,2021-05
29.0,77.0,0,29.65485,2021-05
29.0,77.1,0,29.538408,2021-05
29.0,77.2,0,29.345997,2021-05
29.0,77.3,0,29.139772,2021-05
29.0,77.4,0,29.07438,2021-05
29.0,77.5,0,29.045702,2021-05
28.9,76.7,0,30.254215,2021-05
28.9,76.8,0,30.086384,2021-05
28.9,76.9,0,29.896936,2021-05
28.9,77.0,0,29.754854,2021-05
28.9,77.1,0,29.637144,2021-05
28.9,77.2,0,29.465324,2021-05
28.9,77.3,0,29.283768,2021-05
28.9,77.4,0,29.143589,2021-05
28.9,77.5,0,29.061205,2021-05
28.8,76.7,0,30.296196,2021-05
28.8,76.8,0,30.131893,2021-05
28.8,76.9,0,29.98787,2021-05
28.8,77.0,0,29.86031,2021-05
28.8,77.1,0,29.72871,2021-05
28.8,77.2,0,29.563763,2021-05
28.8,77.3,0,29.37845,2021-05
28.8,77.4,0,29.204542,2021-05
28.8,77.5,0,29.08164,2021-05
28.7,76.7,0,30.215143,2021-05
28.7,76.8,0,30.155865,2021-05
28.7,76.9,0,30.141253,2021-05
28.7,77.0,0,30.029982,2021-05
28.7,77.1,0,29.832777,2021-05
28.7,77.2,0,29.622265,2021-05
28.7,77.3,0,29.530027,2021-05
28.7,77.4,0,29.346672,2021-05
28.7,77.5,0,29.13318,2021-05
28.6,76.7,0,30.296227,2021-05
28.6,76.8,0,30.352533,2021-05
28.6,76.9,0,30.391588,2021-05
28.6,77.0,0,30.23407,2021-05
28.6,77.1,0,29.956425,2021-05
28.6,77.2,0,29.753748,2021-05
28.6,77.3,0,29.630259,2021-05
28.6,77.4,0,29.4501,2021-05
28.6,77.5,0,29.204432,2021-05
28.5,76.7,0,30.447798,2021-05
28.5,76.8,0,30.529463,2021-05
28.5,76.9,0,30.558537,2021-05
28.5,77.0,0,30.294266,2021-05
28.5,77.1,0,29.973604,2021-05
28.5,77.2,0,29.739183,2021-05
28.5,77.3,0,29.665842,2021-05
28.5,77.4,0,29.53461,2021-05
28.5,77.5,0,29.302511,2021-05
28.4,76.7,0,30.450361,2021-05
28.4,76.8,0,30.487953,2021-05
28.4,76.9,0,30.412695,2021-05
28.4,77.0,0,30.182884,2021-05
28.4,77.1,0,29.95754,2021-05
28.4,77.2,0,29.811657,2021-05
28.4,77.3,0,29.770348,2021-05
28.4,77.4,0,29.667612,2021-05
28.4,77.5,0,29.467934,2021-05
28.3,76.7,0,30.424625,2021-05
28.3,76.8,0,30.388704,2021-05
28.3,76.9,0,30.26757,2021-05
28.3,77.0,0,30.155478,2021-05
28.3,77.1,0,30.081242,2021-05
28.3,77.2,0,29.980648,2021-05
28.3,77.3,0,29.863914,2021-05
28.3,77.4,0,29.744719,2021-05
28.3,77.5,0,29.581032,2021-05
29.0,76.7,0,32.62125,2021-06
29.0,76.8,0,32.40957,2021-06
29.0,76.9,0,32.20352,2021-06
29.0,77.0,0,32.02025,2021-06
29.0,77.1,0,31.849148,2021-06
29.0,77.2,0,31.586805,2021-06
29.0,77.3,0,31.357325,2021-06
29.0,77.4,0,31.222464,2021-06
29.0,77.5,0,31.112768,2021-06
28.9,76.7,0,32.79887,2021-06
28.9,76.8,0,32.596703,2021-06
28.9,76.9,0,32.375927,2021-06
28.9,77.0,0,32.185387,2021-06
28.9,77.1,0,32.016727,2021-06
28.9,77.2,0,31.796726,2021-06
28.9,77.3,0,31.57971,2021-06
28.9,77.4,0,31.39939,2021-06
28.9,77.5,0,31.258802,2021-06
28.8,76.7,0,32.89065,2021-06
28.8,76.8,0,32.696754,2021-06
28.8,76.9,0,32.523716,2021-06
28.8,77.0,0,32.353966,2021-06
28.8,77.1,0,32.17275,2021-06
28.8,77.2,0,31.96372,2021-06
28.8,77.3,0,31.754284,2021-06
28.8,77.4,0,31.56108,2021-06
28.8,77.5,0,31.391472,2021-06
28.7,76.7,0,32.849796,2021-06
28.7,76.8,0,32.75874,2021-06
28.7,76.9,0,32.717346,2021-06
28.7,77.0,0,32.58519,2021-06
28.7,77.1,0,32.35627,2021-06
28.7,77.2,0,32.10755,2021-06
28.7,77.3,0,31.96618,2021-06
28.7,77.4,0,31.771328,2021-06
28.7,77.5,0,31.536135,2021-06
28.6,76.7,0,32.952736,2021-06
28.6,76.8,0,32.973454,2021-06
28.6,76.9,0,32.987225,2021-06
28.6,77.0,0,32.8026,2021-06
28.6,77.1,0,32.50952,2021-06
28.6,77.2,0,32.260998,2021-06
28.6,77.3,0,32.109287,2021-06
28.6,77.4,0,31.931202,2021-06
28.6,77.5,0,31.66782,2021-06
28.5,76.7,0,33.14584,2021-06
28.5,76.8,0,33.19091,2021-06
28.5,76.9,0,33.17525,2021-06
28.5,77.0,0,32.889904,2021-06
28.5,77.1,0,32.56189,2021-06
28.5,77.2,0,32.32913,2021-06
28.5,77.3,0,32.207703,2021-06
28.5,77.4,0,32.079647,2021-06
28.5,77.5,0,31.826614,2021-06
28.4,76.7,0,33.207905,2021-06
28.4,76.8,0,33.213722,2021-06
28.4,76.9,0,33.10146,2021-06
28.4,77.0,0,32.856346,2021-06
28.4,77.1,0,32.624527,2021-06
28.4,77.2,0,32.490135,2021-06
28.4,77.3,0,32.41371,2021-06
28.4,77.4,0,32.295246,2021-06
28.4,77.5,0,32.07164,2021-06
28.3,76.7,0,33.202827,2021-06
28.3,76.8,0,33.161983,2021-06
28.3,76.9,0,33.00939,2021-06
28.3,77.0,0,32.914337,2021-06
28.3,77.1,0,32.879498,2021-06
28.3,77.2,0,32.781555,2021-06
28.3,77.3,0,32.631447,2021-06
28.3,77.4,0,32.465736,2021-06
28.3,77.5,0,32.269142,2021-06
29.0,76.7,0,31.277897,2021-07
29.0,76.8,0,31.177656,2021-07
29.0,76.9,0,31.073172,2021-07
29.0,77.0,0,30.977371,2021-07
29.0,77.1,0,30.900633,2021-07
29.0,77.2,0,30.731468,2021-07
29.0,77.3,0,30.57028,2021-07
29.0,77.4,0,30.48739,2021-07
29.0,77.5,0,30.426039,2021-07
28.9,76.7,0,31.433731,2021-07
28.9,76.8,0,31.340918,2021-07
28.9,76.9,0,31.217934,2021-07
28.9,77.0,0,31.11482,2021-07
28.9,77.1,0,31.03245,2021-07
28.9,77.2,0,30.904774,2021-07
28.9,77.3,0,30.74864,2021-07
28.9,77.4,0,30.63521,2021-07
28.9,77.5,0,30.549242,2021-07
28.8,76.7,0,31.540953,2021-07
28.8,76.8,0,31.433475,2021-07
28.8,76.9,0,31.336428,2021-07
28.8,77.0,0,31.240744,2021-07
28.8,77.1,0,31.142725,2021-07
28.8,77.2,0,31.017807,2021-07
28.8,77.3,0,30.88183,2021-07
28.8,77.4,0,30.760262,2021-07
28.8,77.5,0,30.654463,2021-07
28.7,76.7,0,31.535336,2021-07
28.7,76.8,0,31.481031,2021-07
28.7,76.9,0,31.446066,2021-07
28.7,77.0,0,31.355461,2021-07
28.7,77.1,0,31.205729,2021-07
28.7,77.2,0,31.04571,2021-07
28.7,77.3,0,30.973257,2021-07
28.7,77.4,0,30.85893,2021-07
28.7,77.5,0,30.734627,2021-07
28.6,76.7,0,31.600584,2021-07
28.6,76.8,0,31.62337,2021-07
28.6,76.9,0,31.62408,2021-07
28.6,77.0,0,31.474472,2021-07
28.6,77.1,0,31.237236,2021-07
28.6,77.2,0,31.062256,2021-07
28.6,77.3,0,31.008873,2021-07
28.6,77.4,0,30.92974,2021-07
28.6,77.5,0,30.784859,2021-07
28.5,76.7,0,31.720503,2021-07
28.5,76.8,0,31.74981,2021-07
28.5,76.9,0,31.729473,2021-07
28.5,77.0,0,31.494059,2021-07
28.5,77.1,0,31.20349,2021-07
28.5,77.2,0,31.028315,2021-07
28.5,77.3,0,31.024889,2021-07
28.5,77.4,0,31.004553,2021-07
28.5,77.5,0,30.862782,2021-07
28.4,76.7,0,31.668627,2021-07
28.4,76.8,0,31.659063,2021-07
28.4,76.9,0,31.565662,2021-07
28.4,77.0,0,31.360832,2021-07
28.4,77.1,0,31.190104,2021-07
28.4,77.2,0,31.122814,2021-07
28.4,77.3,0,31.141073,2021-07
28.4,77.4,0,31.1286,2021-07
28.4,77.5,0,31.017273,2021-07
28.3,76.7,0,31.60222,2021-07
28.3,76.8,0,31.530077,2021-07
28.3,76.9,0,31.3868,2021-07
28.3,77.0,0,31.326136,2021-07
28.3,77.1,0,31.339815,2021-07
28.3,77.2,0,31.313017,2021-07
28.3,77.3,0,31.267006,2021-07
28.3,77.4,0,31.219398,2021-07
28.3,77.5,0,31.128748,2021-07
29.0,76.7,0,29.529728,2021-08
29.0,76.8,0,29.439865,2021-08
29.0,76.9,0,29.351492,2021-08
29.0,77.0,0,29.28674,2021-08
29.0,77.1,0,29.244076,2021-08
29.0,77.2,0,29.07913,2021-08
29.0,77.3,0,28.948732,2021-08
29.0,77.4,0,28.870043,2021-08
29.0,77.5,0,28.802916,2021-08
28.9,76.7,0,29.673416,2021-08
28.9,76.8,0,29.557533,2021-08
28.9,76.9,0,29.44821,2021-08
28.9,77.0,0,29.369547,2021-08
28.9,77.1,0,29.297558,2021-08
28.9,77.2,0,29.183159,2021-08
28.9,77.3,0,29.05067,2021-08
28.9,77.4,0,28.951498,2021-08
28.9,77.5,0,28.87662,2021-08
28.8,76.7,0,29.837547,2021-08
28.8,76.8,0,29.659477,2021-08
28.8,76.9,0,29.53395,2021-08
28.8,77.0,0,29.432444,2021-08
28.8,77.1,0,29.342041,2021-08
28.8,77.2,0,29.230164,2021-08
28.8,77.3,0,29.110924,2021-08
28.8,77.4,0,29.019386,2021-08
28.8,77.5,0,28.936274,2021-08
28.7,76.7,0,29.809063,2021-08
