Unnamed: 0.1,Unnamed: 0_x,latitude,longitude,tp_mm,month,dataValue,tmean_C,d2m_C,evap_mm,pressure_hPa,Unnamed: 0_y,wellDepth
0,0,28.8,77.0,0.0,2020-01,1.71,12.806938,8.89,-0.978733,992.20184,1183,8.6
0,0,28.8,77.0,0.0,2020-01,1.71,12.806938,8.89,-0.978733,992.20184,1192,50.0
0,0,28.8,77.0,0.0,2020-01,1.71,12.806938,8.89,-0.978733,992.20184,1226,47.0
1,1,28.8,77.0,0.0,2020-01,2.8,12.806938,8.89,-0.978733,992.20184,1183,8.6
1,1,28.8,77.0,0.0,2020-01,2.8,12.806938,8.89,-0.978733,992.20184,1192,50.0
1,1,28.8,77.0,0.0,2020-01,2.8,12.806938,8.89,-0.978733,992.20184,1226,47.0
2,2,28.8,77.0,0.0,2020-01,2.36,12.806938,8.89,-0.978733,992.20184,1183,8.6
2,2,28.8,77.0,0.0,2020-01,2.36,12.806938,8.89,-0.978733,992.20184,1192,50.0
2,2,28.8,77.0,0.0,2020-01,2.36,12.806938,8.89,-0.978733,992.20184,1226,47.0
3,3,28.8,77.0,0.0,2020-01,23.65,12.806938,8.89,-0.978733,992.20184,1183,8.6
3,3,28.8,77.0,0.0,2020-01,23.65,12.806938,8.89,-0.978733,992.20184,1192,50.0
3,3,28.8,77.0,0.0,2020-01,23.65,12.806938,8.89,-0.978733,992.20184,1226,47.0
4,4,28.8,77.1,0.0,2020-01,12.24,12.8308115,8.96,-0.9945518,992.1147,1110,200.0
4,4,28.8,77.1,0.0,2020-01,12.24,12.8308115,8.96,-0.9945518,992.1147,1122,65.0
4,4,28.8,77.1,0.0,2020-01,12.24,12.8308115,8.96,-0.9945518,992.1147,1135,70.0
4,4,28.8,77.1,0.0,2020-01,12.24,12.8308115,8.96,-0.9945518,992.1147,1215,45.0
4,4,28.8,77.1,0.0,2020-01,12.24,12.8308115,8.96,-0.9945518,992.1147,1254,101.0
5,5,28.8,77.1,0.0,2020-01,21.3,12.8308115,8.96,-0.9945518,992.1147,1110,200.0
5,5,28.8,77.1,0.0,2020-01,21.3,12.8308115,8.96,-0.9945518,992.1147,1122,65.0
5,5,28.8,77.1,0.0,2020-01,21.3,12.8308115,8.96,-0.9945518,992.1147,1135,70.0
5,5,28.8,77.1,0.0,2020-01,21.3,12.8308115,8.96,-0.9945518,992.1147,1215,45.0
5,5,28.8,77.1,0.0,2020-01,21.3,12.8308115,8.96,-0.9945518,992.1147,1254,101.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,109,28.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,119,100.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,132,40.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,162,80.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,180,15.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,197,100.0
9,9,28.5,76.9,0.0,2020-01,1.08,12.995922,8.79,-0.9522843,992.88043,280,59.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,109,28.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,119,100.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,132,40.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,162,80.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,180,15.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,197,100.0
10,10,28.5,76.9,0.0,2020-01,2.14,12.995922,8.79,-0.9522843,992.88043,280,59.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,109,28.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,119,100.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,132,40.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,162,80.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,180,15.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,197,100.0
11,11,28.5,76.9,0.0,2020-01,9.78,12.995922,8.79,-0.9522843,992.88043,280,59.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,109,28.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,119,100.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,132,40.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,162,80.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,180,15.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,197,100.0
12,12,28.5,76.9,0.0,2020-01,9.53,12.995922,8.79,-0.9522843,992.88043,280,59.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,109,28.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,119,100.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,132,40.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,162,80.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,180,15.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,197,100.0
13,13,28.5,76.9,0.0,2020-01,3.56,12.995922,8.79,-0.9522843,992.88043,280,59.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,109,28.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,119,100.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,132,40.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,162,80.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,180,15.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,197,100.0
14,14,28.5,76.9,0.0,2020-01,1.7,12.995922,8.79,-0.9522843,992.88043,280,59.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,109,28.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,119,100.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,132,40.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,162,80.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,180,15.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,197,100.0
15,15,28.5,76.9,0.0,2020-01,14.17,12.995922,8.79,-0.9522843,992.88043,280,59.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,109,28.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,119,100.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,132,40.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,162,80.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,180,15.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,197,100.0
16,16,28.5,76.9,0.0,2020-01,14.05,12.995922,8.79,-0.9522843,992.88043,280,59.0
17,17,28.5,77.0,0.0,2020-01,13.57,12.941975,8.84,-0.97491777,991.4105,230,75.0
17,17,28.5,77.0,0.0,2020-01,13.57,12.941975,8.84,-0.97491777,991.4105,315,125.0
18,18,28.5,77.0,0.0,2020-01,21.67,12.941975,8.84,-0.97491777,991.4105,230,75.0
18,18,28.5,77.0,0.0,2020-01,21.67,12.941975,8.84,-0.97491777,991.4105,315,125.0
19,19,28.5,77.1,0.0,2020-01,19.91,12.966299,8.87,-0.99341387,990.259,86,55.0
19,19,28.5,77.1,0.0,2020-01,19.91,12.966299,8.87,-0.99341387,990.259,170,100.0
19,19,28.5,77.1,0.0,2020-01,19.91,12.966299,8.87,-0.99341387,990.259,286,65.0
19,19,28.5,77.1,0.0,2020-01,19.91,12.966299,8.87,-0.99341387,990.259,343,43.0
20,20,28.5,77.1,0.0,2020-01,22.65,12.966299,8.87,-0.99341387,990.259,86,55.0
20,20,28.5,77.1,0.0,2020-01,22.65,12.966299,8.87,-0.99341387,990.259,170,100.0
20,20,28.5,77.1,0.0,2020-01,22.65,12.966299,8.87,-0.99341387,990.259,286,65.0
20,20,28.5,77.1,0.0,2020-01,22.65,12.966299,8.87,-0.99341387,990.259,343,43.0
21,21,28.5,77.1,0.0,2020-01,46.42,12.966299,8.87,-0.99341387,990.259,86,55.0
21,21,28.5,77.1,0.0,2020-01,46.42,12.966299,8.87,-0.99341387,990.259,170,100.0
21,21,28.5,77.1,0.0,2020-01,46.42,12.966299,8.87,-0.99341387,990.259,286,65.0
21,21,28.5,77.1,0.0,2020-01,46.42,12.966299,8.87,-0.99341387,990.259,343,43.0
22,22,28.5,77.1,0.0,2020-01,31.8,12.966299,8.87,-0.99341387,990.259,86,55.0
22,22,28.5,77.1,0.0,2020-01,31.8,12.966299,8.87,-0.99341387,990.259,170,100.0
22,22,28.5,77.1,0.0,2020-01,31.8,12.966299,8.87,-0.99341387,990.259,286,65.0
22,22,28.5,77.1,0.0,2020-01,31.8,12.966299,8.87,-0.99341387,990.259,343,43.0
23,23,28.5,77.2,0.0,2020-01,52.12,13.014212,8.94,-1.0206679,991.3581,153,94.5
23,23,28.5,77.2,0.0,2020-01,52.12,13.014212,8.94,-1.0206679,991.3581,220,104.0
23,23,28.5,77.2,0.0,2020-01,52.12,13.014212,8.94,-1.0206679,991.3581,353,12.0
23,23,28.5,77.2,0.0,2020-01,52.12,13.014212,8.94,-1.0206679,991.3581,375,20.0
23,23,28.5,77.2,0.0,2020-01,52.12,13.014212,8.94,-1.0206679,991.3581,385,50.0
24,24,28.5,77.2,0.0,2020-01,49.27,13.014212,8.94,-1.0206679,991.3581,153,94.5
24,24,28.5,77.2,0.0,2020-01,49.27,13.014212,8.94,-1.0206679,991.3581,220,104.0
24,24,28.5,77.2,0.0,2020-01,49.27,13.014212,8.94,-1.0206679,991.3581,353,12.0
24,24,28.5,77.2,0.0,2020-01,49.27,13.014212,8.94,-1.0206679,991.3581,375,20.0
24,24,28.5,77.2,0.0,2020-01,49.27,13.014212,8.94,-1.0206679,991.3581,385,50.0
25,25,28.5,77.2,0.0,2020-01,31.12,13.014212,8.94,-1.0206679,991.3581,153,94.5
25,25,28.5,77.2,0.0,2020-01,31.12,13.014212,8.94,-1.0206679,991.3581,220,104.0
25,25,28.5,77.2,0.0,2020-01,31.12,13.014212,8.94,-1.0206679,991.3581,353,12.0
25,25,28.5,77.2,0.0,2020-01,31.12,13.014212,8.94,-1.0206679,991.3581,375,20.0
25,25,28.5,77.2,0.0,2020-01,31.12,13.014212,8.94,-1.0206679,991.3581,385,50.0
26,26,28.5,77.2,0.0,2020-01,3.41,13.014212,8.94,-1.0206679,991.3581,153,94.5
26,26,28.5,77.2,0.0,2020-01,3.41,13.014212,8.94,-1.0206679,991.3581,220,104.0
26,26,28.5,77.2,0.0,2020-01,3.41,13.014212,8.94,-1.0206679,991.3581,353,12.0
26,26,28.5,77.2,0.0,2020-01,3.41,13.014212,8.94,-1.0206679,991.3581,375,20.0
26,26,28.5,77.2,0.0,2020-01,3.41,13.014212,8.94,-1.0206679,991.3581,385,50.0
27,27,28.5,77.3,0.0,2020-01,7.59,13.047307,9.05,-0.99800766,992.787,96,75.0
27,27,28.5,77.3,0.0,2020-01,7.59,13.047307,9.05,-0.99800766,992.787,333,45.0
28,28,28.5,77.3,0.0,2020-01,10.72,13.047307,9.05,-0.99800766,992.787,96,75.0
28,28,28.5,77.3,0.0,2020-01,10.72,13.047307,9.05,-0.99800766,992.787,333,45.0
29,29,28.4,77.1,0.0,2020-01,47.78,12.916069,8.75,-1.0145743,988.1199,36,100.0
29,29,28.4,77.1,0.0,2020-01,47.78,12.916069,8.75,-1.0145743,988.1199,45,82.0
29,29,28.4,77.1,0.0,2020-01,47.78,12.916069,8.75,-1.0145743,988.1199,68,90.0
30,30,28.4,77.1,0.0,2020-01,63.13,12.916069,8.75,-1.0145743,988.1199,36,100.0
30,30,28.4,77.1,0.0,2020-01,63.13,12.916069,8.75,-1.0145743,988.1199,45,82.0
30,30,28.4,77.1,0.0,2020-01,63.13,12.916069,8.75,-1.0145743,988.1199,68,90.0
31,31,28.4,77.1,0.0,2020-01,61.99,12.916069,8.75,-1.0145743,988.1199,36,100.0
31,31,28.4,77.1,0.0,2020-01,61.99,12.916069,8.75,-1.0145743,988.1199,45,82.0
31,31,28.4,77.1,0.0,2020-01,61.99,12.916069,8.75,-1.0145743,988.1199,68,90.0
32,32,28.4,77.2,0.0,2020-01,22.53,13.034721,8.92,-0.9954295,990.5685,7,35.0
32,32,28.4,77.2,0.0,2020-01,22.53,13.034721,8.92,-0.9954295,990.5685,18,86.5
32,32,28.4,77.2,0.0,2020-01,22.53,13.034721,8.92,-0.9954295,990.5685,77,150.0
33,33,28.4,77.2,0.0,2020-01,54.07,13.034721,8.92,-0.9954295,990.5685,7,35.0
33,33,28.4,77.2,0.0,2020-01,54.07,13.034721,8.92,-0.9954295,990.5685,18,86.5
33,33,28.4,77.2,0.0,2020-01,54.07,13.034721,8.92,-0.9954295,990.5685,77,150.0
34,34,28.8,77.1,0.0,2020-05,8.69,30.38642,15.76,-1.3138397,980.05945,1092,87.32
34,34,28.8,77.1,0.0,2020-05,8.69,30.38642,15.76,-1.3138397,980.05945,1244,91.72
35,35,28.8,77.1,0.0,2020-05,22.35,30.38642,15.76,-1.3138397,980.05945,1092,87.32
35,35,28.8,77.1,0.0,2020-05,22.35,30.38642,15.76,-1.3138397,980.05945,1244,91.72
36,36,28.8,77.0,0.0,2020-08,0.66,28.928104,25.29,-2.2035124,975.4853,1184,8.6
36,36,28.8,77.0,0.0,2020-08,0.66,28.928104,25.29,-2.2035124,975.4853,1193,50.0
36,36,28.8,77.0,0.0,2020-08,0.66,28.928104,25.29,-2.2035124,975.4853,1227,47.0
37,37,28.8,77.0,0.0,2020-08,3.35,28.928104,25.29,-2.2035124,975.4853,1184,8.6
37,37,28.8,77.0,0.0,2020-08,3.35,28.928104,25.29,-2.2035124,975.4853,1193,50.0
37,37,28.8,77.0,0.0,2020-08,3.35,28.928104,25.29,-2.2035124,975.4853,1227,47.0
38,38,28.8,77.0,0.0,2020-08,0.41,28.928104,25.29,-2.2035124,975.4853,1184,8.6
38,38,28.8,77.0,0.0,2020-08,0.41,28.928104,25.29,-2.2035124,975.4853,1193,50.0
38,38,28.8,77.0,0.0,2020-08,0.41,28.928104,25.29,-2.2035124,975.4853,1227,47.0
39,39,28.8,77.0,0.0,2020-08,24.99,28.928104,25.29,-2.2035124,975.4853,1184,8.6
39,39,28.8,77.0,0.0,2020-08,24.99,28.928104,25.29,-2.2035124,975.4853,1193,50.0
39,39,28.8,77.0,0.0,2020-08,24.99,28.928104,25.29,-2.2035124,975.4853,1227,47.0
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1093,90.21
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1111,200.0
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1123,65.0
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1136,70.0
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1216,45.0
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1245,94.62
40,40,28.8,77.1,0.0,2020-08,9.01,28.836103,25.31,-2.23472,975.4564,1255,101.0
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1093,90.21
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1111,200.0
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1123,65.0
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1136,70.0
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1216,45.0
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1245,94.62
41,41,28.8,77.1,0.0,2020-08,9.09,28.836103,25.31,-2.23472,975.4564,1255,101.0
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1093,90.21
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1111,200.0
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1123,65.0
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1136,70.0
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1216,45.0
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1245,94.62
42,42,28.8,77.1,0.0,2020-08,13.02,28.836103,25.31,-2.23472,975.4564,1255,101.0
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1093,90.21
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1111,200.0
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1123,65.0
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1136,70.0
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1216,45.0
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1245,94.62
43,43,28.8,77.1,0.0,2020-08,21.57,28.836103,25.31,-2.23472,975.4564,1255,101.0
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1093,90.21
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1111,200.0
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1123,65.0
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1136,70.0
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1216,45.0
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1245,94.62
44,44,28.8,77.1,0.0,2020-08,22.71,28.836103,25.31,-2.23472,975.4564,1255,101.0
45,45,28.8,77.2,0.0,2020-08,9.86,28.726389,25.32,-2.260561,975.20276,1167,85.0
46,46,28.8,77.2,0.0,2020-08,7.96,28.726389,25.32,-2.260561,975.20276,1167,85.0
47,47,28.8,77.2,0.0,2020-08,8.27,28.726389,25.32,-2.260561,975.20276,1167,85.0
48,48,28.8,77.2,0.0,2020-08,11.7,28.726389,25.32,-2.260561,975.20276,1167,85.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,110,28.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,120,100.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,133,40.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,163,80.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,181,15.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,198,100.0
49,49,28.5,76.9,0.0,2020-08,1.01,29.11467,25.2,-2.106685,976.0408,281,59.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,110,28.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,120,100.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,133,40.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,163,80.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,181,15.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,198,100.0
50,50,28.5,76.9,0.0,2020-08,9.48,29.11467,25.2,-2.106685,976.0408,281,59.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,110,28.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,120,100.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,133,40.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,163,80.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,181,15.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,198,100.0
51,51,28.5,76.9,0.0,2020-08,9.55,29.11467,25.2,-2.106685,976.0408,281,59.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,110,28.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,120,100.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,133,40.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,163,80.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,181,15.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,198,100.0
52,52,28.5,76.9,0.0,2020-08,1.63,29.11467,25.2,-2.106685,976.0408,281,59.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,110,28.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,120,100.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,133,40.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,163,80.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,181,15.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,198,100.0
53,53,28.5,76.9,0.0,2020-08,0.7,29.11467,25.2,-2.106685,976.0408,281,59.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,110,28.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,120,100.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,133,40.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,163,80.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,181,15.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,198,100.0
54,54,28.5,76.9,0.0,2020-08,13.26,29.11467,25.2,-2.106685,976.0408,281,59.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,110,28.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,120,100.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,133,40.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,163,80.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,181,15.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,198,100.0
55,55,28.5,76.9,0.0,2020-08,14.2,29.11467,25.2,-2.106685,976.0408,281,59.0
56,56,28.5,77.0,0.0,2020-08,12.37,28.912338,25.23,-2.212709,974.7386,231,75.0
56,56,28.5,77.0,0.0,2020-08,12.37,28.912338,25.23,-2.212709,974.7386,316,125.0
57,57,28.5,77.0,0.0,2020-08,21.33,28.912338,25.23,-2.212709,974.7386,231,75.0
57,57,28.5,77.0,0.0,2020-08,21.33,28.912338,25.23,-2.212709,974.7386,316,125.0
58,58,28.5,77.1,0.0,2020-08,17.41,28.774742,25.2,-2.2773123,973.72784,87,55.0
58,58,28.5,77.1,0.0,2020-08,17.41,28.774742,25.2,-2.2773123,973.72784,171,100.0
58,58,28.5,77.1,0.0,2020-08,17.41,28.774742,25.2,-2.2773123,973.72784,287,65.0
58,58,28.5,77.1,0.0,2020-08,17.41,28.774742,25.2,-2.2773123,973.72784,344,43.0
59,59,28.5,77.1,0.0,2020-08,17.27,28.774742,25.2,-2.2773123,973.72784,87,55.0
59,59,28.5,77.1,0.0,2020-08,17.27,28.774742,25.2,-2.2773123,973.72784,171,100.0
59,59,28.5,77.1,0.0,2020-08,17.27,28.774742,25.2,-2.2773123,973.72784,287,65.0
59,59,28.5,77.1,0.0,2020-08,17.27,28.774742,25.2,-2.2773123,973.72784,344,43.0
60,60,28.5,77.1,0.0,2020-08,47.48,28.774742,25.2,-2.2773123,973.72784,87,55.0
60,60,28.5,77.1,0.0,2020-08,47.48,28.774742,25.2,-2.2773123,973.72784,171,100.0
60,60,28.5,77.1,0.0,2020-08,47.48,28.774742,25.2,-2.2773123,973.72784,287,65.0
60,60,28.5,77.1,0.0,2020-08,47.48,28.774742,25.2,-2.2773123,973.72784,344,43.0
61,61,28.5,77.1,0.0,2020-08,31.88,28.774742,25.2,-2.2773123,973.72784,87,55.0
61,61,28.5,77.1,0.0,2020-08,31.88,28.774742,25.2,-2.2773123,973.72784,171,100.0
61,61,28.5,77.1,0.0,2020-08,31.88,28.774742,25.2,-2.2773123,973.72784,287,65.0
61,61,28.5,77.1,0.0,2020-08,31.88,28.774742,25.2,-2.2773123,973.72784,344,43.0
62,62,28.5,77.2,0.0,2020-08,52.05,28.743917,25.26,-2.3282719,974.7967,154,94.5
62,62,28.5,77.2,0.0,2020-08,52.05,28.743917,25.26,-2.3282719,974.7967,221,104.0
62,62,28.5,77.2,0.0,2020-08,52.05,28.743917,25.26,-2.3282719,974.7967,354,12.0
62,62,28.5,77.2,0.0,2020-08,52.05,28.743917,25.26,-2.3282719,974.7967,376,20.0
62,62,28.5,77.2,0.0,2020-08,52.05,28.743917,25.26,-2.3282719,974.7967,386,50.0
63,63,28.5,77.2,0.0,2020-08,46.74,28.743917,25.26,-2.3282719,974.7967,154,94.5
63,63,28.5,77.2,0.0,2020-08,46.74,28.743917,25.26,-2.3282719,974.7967,221,104.0
