latitude,longitude,evap_mm,month
28.3,76.8,-0.68972665,2020-10
28.3,76.9,-0.74779475,2020-10
28.3,77.0,-0.8172917,2020-10
28.3,77.1,-0.8538147,2020-10
28.3,77.2,-0.98570406,2020-10
28.3,77.3,-1.1395257,2020-10
28.3,77.5,-1.1800375,2020-10
28.3,76.7,-0.5130209,2020-10
28.3,76.8,-0.550974,2020-10
28.3,76.8,-0.60411197,2020-10
28.3,76.9,-0.6317561,2020-10
28.3,77.0,-0.6784809,2020-10
28.3,77.1,-0.7617506,2020-10
28.3,77.2,-0.8418607,2020-10
28.3,77.3,-0.9439644,2020-10
28.3,77.5,-1.0434774,2020-10
29.0,76.7,-0.5022132,2020-11
29.0,76.8,-0.52594,2020-11
29.0,76.8,-0.52851933,2020-11
29.0,76.9,-0.5309024,2020-11
29.0,77.0,-0.5568035,2020-11
29.0,77.1,-0.607563,2020-11
29.0,77.2,-0.60140544,2020-11
29.0,77.3,-0.618624,2020-11
29.0,77.5,-0.6368839,2020-11
28.9,76.7,-0.41977784,2020-11
28.9,76.8,-0.44340548,2020-11
28.9,76.8,-0.4484712,2020-11
28.9,76.9,-0.45603418,2020-11
28.9,77.0,-0.48322263,2020-11
28.9,77.1,-0.5823645,2020-11
28.9,77.2,-0.58107555,2020-11
28.9,77.3,-0.585085,2020-11
28.9,77.5,-0.59105337,2020-11
28.8,76.7,-0.37248713,2020-11
28.8,76.8,-0.39434695,2020-11
28.8,76.8,-0.40835372,2020-11
28.8,76.9,-0.42261487,2020-11
28.8,77.0,-0.44025198,2020-11
28.8,77.1,-0.51954514,2020-11
28.8,77.2,-0.54773057,2020-11
28.8,77.3,-0.5588906,2020-11
28.8,77.5,-0.581883,2020-11
28.6,76.7,-0.38345188,2020-11
28.6,76.8,-0.3992098,2020-11
28.6,76.8,-0.4271515,2020-11
28.6,76.9,-0.44969496,2020-11
28.6,77.0,-0.5356835,2020-11
28.6,77.1,-0.6199764,2020-11
28.6,77.2,-0.58146334,2020-11
28.6,77.3,-0.57601756,2020-11
28.6,77.5,-0.60123235,2020-11
28.5,76.7,-0.39728191,2020-11
28.5,76.8,-0.42450967,2020-11
28.5,76.8,-0.45279783,2020-11
28.5,76.9,-0.48749763,2020-11
28.5,77.0,-0.52540284,2020-11
28.5,77.1,-0.5485191,2020-11
28.5,77.2,-0.6819546,2020-11
28.5,77.3,-0.5868924,2020-11
28.5,77.5,-0.5932979,2020-11
28.4,76.7,-0.3848057,2020-11
28.4,76.8,-0.4173513,2020-11
28.4,76.8,-0.4440553,2020-11
28.4,76.9,-0.48308405,2020-11
28.4,77.0,-0.4902964,2020-11
28.4,77.1,-0.506636,2020-11
28.4,77.2,-0.5826235,2020-11
28.4,77.3,-0.63076115,2020-11
28.4,77.5,-0.5835827,2020-11
28.3,76.7,-0.3864318,2020-11
28.3,76.8,-0.40742064,2020-11
28.3,76.8,-0.428526,2020-11
28.3,76.9,-0.44973433,2020-11
28.3,77.0,-0.46644413,2020-11
28.3,77.1,-0.4803115,2020-11
28.3,77.2,-0.50529736,2020-11
28.3,77.3,-0.5690931,2020-11
28.3,77.5,-0.56758523,2020-11
28.3,76.7,-0.37902996,2020-11
28.3,76.8,-0.39059225,2020-11
28.3,76.8,-0.4064409,2020-11
28.3,76.9,-0.42284322,2020-11
28.3,77.0,-0.43056923,2020-11
28.3,77.1,-0.44487682,2020-11
28.3,77.2,-0.46301773,2020-11
28.3,77.3,-0.49972656,2020-11
28.3,77.5,-0.5331938,2020-11
29.0,76.7,-0.34769475,2020-12
29.0,76.8,-0.36226797,2020-12
29.0,76.8,-0.36599907,2020-12
29.0,76.9,-0.38296857,2020-12
29.0,77.0,-0.3954503,2020-12
29.0,77.1,-0.43984306,2020-12
29.0,77.2,-0.39724457,2020-12
29.0,77.3,-0.3949343,2020-12
29.0,77.5,-0.39059973,2020-12
28.9,76.7,-0.27937278,2020-12
28.9,76.8,-0.2883314,2020-12
28.9,76.8,-0.293957,2020-12
28.9,76.9,-0.30861017,2020-12
28.9,77.0,-0.3164426,2020-12
28.9,77.1,-0.39213845,2020-12
28.9,77.2,-0.35884097,2020-12
28.9,77.3,-0.33653563,2020-12
28.9,77.5,-0.3365496,2020-12
28.8,76.7,-0.25276786,2020-12
28.8,76.8,-0.25020704,2020-12
28.8,76.8,-0.24870154,2020-12
28.8,76.9,-0.25452715,2020-12
28.8,77.0,-0.25922915,2020-12
28.8,77.1,-0.31314275,2020-12
28.8,77.2,-0.32188424,2020-12
28.8,77.3,-0.311287,2020-12
28.8,77.5,-0.31449038,2020-12
28.6,76.7,-0.25319496,2020-12
28.6,76.8,-0.24771374,2020-12
28.6,76.8,-0.25345877,2020-12
28.6,76.9,-0.25910738,2020-12
28.6,77.0,-0.2812655,2020-12
28.6,77.1,-0.31305936,2020-12
28.6,77.2,-0.32522032,2020-12
28.6,77.3,-0.30581757,2020-12
28.6,77.5,-0.32038647,2020-12
28.5,76.7,-0.26283878,2020-12
28.5,76.8,-0.27455267,2020-12
28.5,76.8,-0.28499812,2020-12
28.5,76.9,-0.2911539,2020-12
28.5,77.0,-0.26377928,2020-12
28.5,77.1,-0.27224687,2020-12
28.5,77.2,-0.3933653,2020-12
28.5,77.3,-0.3044985,2020-12
28.5,77.5,-0.32390803,2020-12
28.4,76.7,-0.24786067,2020-12
28.4,76.8,-0.2678465,2020-12
28.4,76.8,-0.2851852,2020-12
28.4,76.9,-0.28693557,2020-12
28.4,77.0,-0.23682255,2020-12
28.4,77.1,-0.21430412,2020-12
28.4,77.2,-0.30208278,2020-12
28.4,77.3,-0.33821288,2020-12
28.4,77.5,-0.32064065,2020-12
28.3,76.7,-0.25156537,2020-12
28.3,76.8,-0.26712152,2020-12
28.3,76.8,-0.27919573,2020-12
28.3,76.9,-0.26177835,2020-12
28.3,77.0,-0.25130087,2020-12
28.3,77.1,-0.24008776,2020-12
28.3,77.2,-0.26755798,2020-12
28.3,77.3,-0.31461588,2020-12
28.3,77.5,-0.3080401,2020-12
28.3,76.7,-0.24654578,2020-12
28.3,76.8,-0.25631082,2020-12
28.3,76.8,-0.2649059,2020-12
28.3,76.9,-0.24839842,2020-12
28.3,77.0,-0.22810711,2020-12
28.3,77.1,-0.2326088,2020-12
28.3,77.2,-0.24144253,2020-12
28.3,77.3,-0.27022657,2020-12
28.3,77.5,-0.2903244,2020-12
29.0,76.7,-0.7635659,2021-01
29.0,76.8,-0.77605265,2021-01
29.0,76.8,-0.78119683,2021-01
29.0,76.9,-0.7810035,2021-01
29.0,77.0,-0.76454115,2021-01
29.0,77.1,-0.78556883,2021-01
29.0,77.2,-0.7297535,2021-01
29.0,77.3,-0.6954624,2021-01
29.0,77.5,-0.6722164,2021-01
28.9,76.7,-0.73095447,2021-01
28.9,76.8,-0.7406686,2021-01
28.9,76.8,-0.7468676,2021-01
28.9,76.9,-0.74942714,2021-01
28.9,77.0,-0.7568954,2021-01
28.9,77.1,-0.79049206,2021-01
28.9,77.2,-0.7378011,2021-01
28.9,77.3,-0.6866764,2021-01
28.9,77.5,-0.677172,2021-01
28.8,76.7,-0.69482887,2021-01
28.8,76.8,-0.71077895,2021-01
28.8,76.8,-0.72148466,2021-01
28.8,76.9,-0.7309664,2021-01
28.8,77.0,-0.74569595,2021-01
28.8,77.1,-0.76783514,2021-01
28.8,77.2,-0.73733085,2021-01
28.8,77.3,-0.703247,2021-01
28.8,77.5,-0.6838885,2021-01
28.6,76.7,-0.70563,2021-01
28.6,76.8,-0.7214733,2021-01
28.6,76.8,-0.716016,2021-01
28.6,76.9,-0.7183207,2021-01
28.6,77.0,-0.78738165,2021-01
28.6,77.1,-0.83268493,2021-01
28.6,77.2,-0.7271785,2021-01
28.6,77.3,-0.69258535,2021-01
28.6,77.5,-0.6798165,2021-01
28.5,76.7,-0.7389649,2021-01
28.5,76.8,-0.72345775,2021-01
28.5,76.8,-0.72875565,2021-01
28.5,76.9,-0.7089955,2021-01
28.5,77.0,-0.7211724,2021-01
28.5,77.1,-0.7231884,2021-01
28.5,77.2,-0.73371303,2021-01
28.5,77.3,-0.66019785,2021-01
28.5,77.5,-0.6599064,2021-01
28.4,76.7,-0.7382171,2021-01
28.4,76.8,-0.73317415,2021-01
28.4,76.8,-0.7316598,2021-01
28.4,76.9,-0.70609844,2021-01
28.4,77.0,-0.683185,2021-01
28.4,77.1,-0.66125774,2021-01
28.4,77.2,-0.6416491,2021-01
28.4,77.3,-0.63952404,2021-01
28.4,77.5,-0.6163552,2021-01
28.3,76.7,-0.7232267,2021-01
28.3,76.8,-0.72320884,2021-01
28.3,76.8,-0.70278436,2021-01
28.3,76.9,-0.66756606,2021-01
28.3,77.0,-0.6320794,2021-01
28.3,77.1,-0.57962435,2021-01
28.3,77.2,-0.55532706,2021-01
28.3,77.3,-0.5630827,2021-01
28.3,77.5,-0.542045,2021-01
28.3,76.7,-0.7085102,2021-01
28.3,76.8,-0.6872305,2021-01
28.3,76.8,-0.6641125,2021-01
28.3,76.9,-0.61975485,2021-01
28.3,77.0,-0.5531098,2021-01
28.3,77.1,-0.49431467,2021-01
28.3,77.2,-0.45994318,2021-01
28.3,77.3,-0.44557464,2021-01
28.3,77.5,-0.4295938,2021-01
29.0,76.7,-0.79255223,2021-02
29.0,76.8,-0.78039044,2021-02
29.0,76.8,-0.74943405,2021-02
29.0,76.9,-0.75440896,2021-02
29.0,77.0,-0.76122403,2021-02
29.0,77.1,-0.8398085,2021-02
29.0,77.2,-0.833163,2021-02
29.0,77.3,-0.8315631,2021-02
29.0,77.5,-0.80245465,2021-02
28.9,76.7,-0.6313746,2021-02
28.9,76.8,-0.6291665,2021-02
28.9,76.8,-0.6057694,2021-02
28.9,76.9,-0.6180121,2021-02
28.9,77.0,-0.6890801,2021-02
28.9,77.1,-0.7986768,2021-02
28.9,77.2,-0.8164029,2021-02
28.9,77.3,-0.8147243,2021-02
28.9,77.5,-0.7981096,2021-02
28.8,76.7,-0.55298185,2021-02
28.8,76.8,-0.5248111,2021-02
28.8,76.8,-0.51570123,2021-02
28.8,76.9,-0.57070404,2021-02
28.8,77.0,-0.63053447,2021-02
28.8,77.1,-0.71885943,2021-02
28.8,77.2,-0.77463824,2021-02
28.8,77.3,-0.80637026,2021-02
28.8,77.5,-0.82848895,2021-02
28.6,76.7,-0.5584544,2021-02
28.6,76.8,-0.51466364,2021-02
28.6,76.8,-0.5141246,2021-02
28.6,76.9,-0.53740364,2021-02
28.6,77.0,-0.5161755,2021-02
28.6,77.1,-0.5569991,2021-02
28.6,77.2,-0.7280964,2021-02
28.6,77.3,-0.76764214,2021-02
28.6,77.5,-0.81962,2021-02
28.5,76.7,-0.56513506,2021-02
28.5,76.8,-0.57509166,2021-02
28.5,76.8,-0.5572936,2021-02
28.5,76.9,-0.5654351,2021-02
28.5,77.0,-0.48594385,2021-02
28.5,77.1,-0.5151925,2021-02
28.5,77.2,-0.7030278,2021-02
28.5,77.3,-0.7109486,2021-02
28.5,77.5,-0.76657015,2021-02
28.4,76.7,-0.5295801,2021-02
28.4,76.8,-0.54436284,2021-02
28.4,76.8,-0.54378426,2021-02
28.4,76.9,-0.54413843,2021-02
28.4,77.0,-0.44146314,2021-02
28.4,77.1,-0.38289505,2021-02
28.4,77.2,-0.56494325,2021-02
28.4,77.3,-0.6474851,2021-02
28.4,77.5,-0.6922286,2021-02
28.3,76.7,-0.49798843,2021-02
28.3,76.8,-0.5033673,2021-02
28.3,76.8,-0.5111661,2021-02
28.3,76.9,-0.47837022,2021-02
28.3,77.0,-0.44054437,2021-02
28.3,77.1,-0.40471226,2021-02
28.3,77.2,-0.45412627,2021-02
28.3,77.3,-0.54188645,2021-02
28.3,77.5,-0.59649247,2021-02
28.3,76.7,-0.47408882,2021-02
28.3,76.8,-0.47106585,2021-02
28.3,76.8,-0.47501165,2021-02
28.3,76.9,-0.42141402,2021-02
28.3,77.0,-0.36650568,2021-02
28.3,77.1,-0.36836815,2021-02
28.3,77.2,-0.38508338,2021-02
28.3,77.3,-0.42053255,2021-02
28.3,77.5,-0.4790722,2021-02
29.0,76.7,-0.5642005,2021-03
29.0,76.8,-0.5108596,2021-03
29.0,76.8,-0.4513464,2021-03
29.0,76.9,-0.43846187,2021-03
29.0,77.0,-0.44015598,2021-03
29.0,77.1,-0.5312557,2021-03
29.0,77.2,-0.5060086,2021-03
29.0,77.3,-0.5323239,2021-03
29.0,77.5,-0.5368101,2021-03
28.9,76.7,-0.40332264,2021-03
28.9,76.8,-0.386945,2021-03
28.9,76.8,-0.3453904,2021-03
28.9,76.9,-0.3419915,2021-03
28.9,77.0,-0.37725806,2021-03
28.9,77.1,-0.5009695,2021-03
28.9,77.2,-0.49881732,2021-03
28.9,77.3,-0.5034275,2021-03
28.9,77.5,-0.50761974,2021-03
28.8,76.7,-0.306577,2021-03
28.8,76.8,-0.29498312,2021-03
28.8,76.8,-0.2872138,2021-03
28.8,76.9,-0.3146309,2021-03
28.8,77.0,-0.34194356,2021-03
28.8,77.1,-0.4361699,2021-03
28.8,77.2,-0.48568046,2021-03
28.8,77.3,-0.49836743,2021-03
28.8,77.5,-0.5251868,2021-03
28.6,76.7,-0.33143845,2021-03
28.6,76.8,-0.3192112,2021-03
28.6,76.8,-0.33095178,2021-03
28.6,76.9,-0.34197977,2021-03
28.6,77.0,-0.3698226,2021-03
28.6,77.1,-0.43347976,2021-03
28.6,77.2,-0.496719,2021-03
28.6,77.3,-0.50790596,2021-03
28.6,77.5,-0.5512078,2021-03
28.5,76.7,-0.37225688,2021-03
28.5,76.8,-0.39837006,2021-03
28.5,76.8,-0.41407308,2021-03
28.5,76.9,-0.41753125,2021-03
28.5,77.0,-0.38107947,2021-03
28.5,77.1,-0.38533217,2021-03
28.5,77.2,-0.5738985,2021-03
28.5,77.3,-0.4948995,2021-03
28.5,77.5,-0.5413518,2021-03
28.4,76.7,-0.38258016,2021-03
28.4,76.8,-0.4170152,2021-03
28.4,76.8,-0.44453743,2021-03
28.4,76.9,-0.44264102,2021-03
28.4,77.0,-0.36897856,2021-03
28.4,77.1,-0.32209775,2021-03
28.4,77.2,-0.46310717,2021-03
28.4,77.3,-0.5261354,2021-03
28.4,77.5,-0.5156779,2021-03
28.3,76.7,-0.39916712,2021-03
28.3,76.8,-0.43873695,2021-03
28.3,76.8,-0.46726182,2021-03
28.3,76.9,-0.44875675,2021-03
28.3,77.0,-0.4230318,2021-03
28.3,77.1,-0.39299187,2021-03
28.3,77.2,-0.4301325,2021-03
28.3,77.3,-0.50177115,2021-03
28.3,77.5,-0.5119159,2021-03
28.3,76.7,-0.40086696,2021-03
28.3,76.8,-0.4522172,2021-03
28.3,76.8,-0.48142496,2021-03
28.3,76.9,-0.45549476,2021-03
28.3,77.0,-0.42289656,2021-03
28.3,77.1,-0.4240754,2021-03
28.3,77.2,-0.43288556,2021-03
28.3,77.3,-0.46435612,2021-03
28.3,77.5,-0.49884808,2021-03
29.0,76.7,-0.25521183,2021-04
29.0,76.8,-0.26423177,2021-04
29.0,76.8,-0.26645443,2021-04
29.0,76.9,-0.28433326,2021-04
29.0,77.0,-0.3013864,2021-04
29.0,77.1,-0.41408962,2021-04
29.0,77.2,-0.3608355,2021-04
29.0,77.3,-0.4043201,2021-04
29.0,77.5,-0.42643705,2021-04
28.9,76.7,-0.17415386,2021-04
28.9,76.8,-0.20210034,2021-04
28.9,76.8,-0.21462205,2021-04
28.9,76.9,-0.23848921,2021-04
28.9,77.0,-0.2871984,2021-04
28.9,77.1,-0.42619374,2021-04
28.9,77.2,-0.3892047,2021-04
28.9,77.3,-0.38008076,2021-04
28.9,77.5,-0.3973435,2021-04
28.8,76.7,-0.13904518,2021-04
28.8,76.8,-0.16809288,2021-04
28.8,76.8,-0.19153544,2021-04
28.8,76.9,-0.23609112,2021-04
28.8,77.0,-0.2830857,2021-04
28.8,77.1,-0.38768646,2021-04
28.8,77.2,-0.40337902,2021-04
28.8,77.3,-0.3719707,2021-04
28.8,77.5,-0.3864755,2021-04
28.6,76.7,-0.17598167,2021-04
28.6,76.8,-0.18200524,2021-04
28.6,76.8,-0.19374968,2021-04
28.6,76.9,-0.22721307,2021-04
28.6,77.0,-0.30986267,2021-04
28.6,77.1,-0.39696214,2021-04
28.6,77.2,-0.39369553,2021-04
28.6,77.3,-0.3555252,2021-04
28.6,77.5,-0.37873954,2021-04
28.5,76.7,-0.19914237,2021-04
28.5,76.8,-0.20048553,2021-04
28.5,76.8,-0.20478615,2021-04
28.5,76.9,-0.23690856,2021-04
28.5,77.0,-0.26104608,2021-04
28.5,77.1,-0.28462613,2021-04
28.5,77.2,-0.4637574,2021-04
28.5,77.3,-0.32511407,2021-04
28.5,77.5,-0.34959725,2021-04
28.4,76.7,-0.17621788,2021-04
28.4,76.8,-0.1835698,2021-04
28.4,76.8,-0.19106202,2021-04
28.4,76.9,-0.21801692,2021-04
28.4,77.0,-0.20372728,2021-04
28.4,77.1,-0.19617261,2021-04
28.4,77.2,-0.31888333,2021-04
28.4,77.3,-0.37002164,2021-04
28.4,77.5,-0.3278213,2021-04
28.3,76.7,-0.17745449,2021-04
28.3,76.8,-0.18545441,2021-04
28.3,76.8,-0.20093456,2021-04
28.3,76.9,-0.21499261,2021-04
28.3,77.0,-0.21839894,2021-04
28.3,77.1,-0.21818542,2021-04
28.3,77.2,-0.2779834,2021-04
28.3,77.3,-0.36221385,2021-04
28.3,77.5,-0.34756848,2021-04
28.3,76.7,-0.16230643,2021-04
28.3,76.8,-0.18173169,2021-04
28.3,76.8,-0.200998,2021-04
28.3,76.9,-0.19460621,2021-04
28.3,77.0,-0.18344511,2021-04
28.3,77.1,-0.20347132,2021-04
28.3,77.2,-0.24933726,2021-04
28.3,77.3,-0.32528117,2021-04
28.3,77.5,-0.36852473,2021-04
29.0,76.7,-0.9029421,2021-05
29.0,76.8,-1.0133471,2021-05
29.0,76.8,-1.1181993,2021-05
29.0,76.9,-1.1378071,2021-05
29.0,77.0,-1.1660637,2021-05
29.0,77.1,-1.3077859,2021-05
29.0,77.2,-1.303493,2021-05
29.0,77.3,-1.305192,2021-05
29.0,77.5,-1.3359362,2021-05
28.9,76.7,-0.8830334,2021-05
28.9,76.8,-0.9902749,2021-05
28.9,76.8,-1.0812126,2021-05
28.9,76.9,-1.1327718,2021-05
28.9,77.0,-1.2383685,2021-05
28.9,77.1,-1.3959829,2021-05
28.9,77.2,-1.4049282,2021-05
28.9,77.3,-1.4032857,2021-05
28.9,77.5,-1.4490105,2021-05
28.8,76.7,-0.88593525,2021-05
28.8,76.8,-0.99898446,2021-05
28.8,76.8,-1.1040592,2021-05
28.8,76.9,-1.2146991,2021-05
28.8,77.0,-1.3143686,2021-05
28.8,77.1,-1.4314542,2021-05
28.8,77.2,-1.4683114,2021-05
28.8,77.3,-1.471814,2021-05
28.8,77.5,-1.4905994,2021-05
28.6,76.7,-1.02348,2021-05
28.6,76.8,-1.0933014,2021-05
28.6,76.8,-1.1780148,2021-05
28.6,76.9,-1.3204409,2021-05
28.6,77.0,-1.4375435,2021-05
28.6,77.1,-1.5485731,2021-05
28.6,77.2,-1.5996453,2021-05
28.6,77.3,-1.5950944,2021-05
28.6,77.5,-1.6453313,2021-05
28.5,76.7,-1.0954742,2021-05
28.5,76.8,-1.1166596,2021-05
28.5,76.8,-1.2025374,2021-05
28.5,76.9,-1.3046522,2021-05
28.5,77.0,-1.4404175,2021-05
28.5,77.1,-1.5473732,2021-05
28.5,77.2,-1.6626736,2021-05
28.5,77.3,-1.6119621,2021-05
28.5,77.5,-1.6874843,2021-05
28.4,76.7,-1.140808,2021-05
28.4,76.8,-1.1667976,2021-05
28.4,76.8,-1.1515943,2021-05
28.4,76.9,-1.3456849,2021-05
28.4,77.0,-1.4568046,2021-05
28.4,77.1,-1.6000117,2021-05
28.4,77.2,-1.6492938,2021-05
28.4,77.3,-1.6946123,2021-05
28.4,77.5,-1.7072216,2021-05
28.3,76.7,-1.1430242,2021-05
28.3,76.8,-1.1444784,2021-05
28.3,76.8,-1.2107569,2021-05
28.3,76.9,-1.3434292,2021-05
28.3,77.0,-1.4370644,2021-05
28.3,77.1,-1.5208979,2021-05
28.3,77.2,-1.5094596,2021-05
28.3,77.3,-1.5807322,2021-05
28.3,77.5,-1.5779649,2021-05
28.3,76.7,-1.1941938,2021-05
28.3,76.8,-1.2029626,2021-05
28.3,76.8,-1.2371572,2021-05
28.3,76.9,-1.3256264,2021-05
28.3,77.0,-1.4174665,2021-05
28.3,77.1,-1.4385659,2021-05
28.3,77.2,-1.4390565,2021-05
28.3,77.3,-1.4561393,2021-05
28.3,77.5,-1.4650286,2021-05
29.0,76.7,-0.67496747,2021-06
29.0,76.8,-0.7119545,2021-06
29.0,76.8,-0.74322206,2021-06
29.0,76.9,-0.83886373,2021-06
29.0,77.0,-0.9323016,2021-06
29.0,77.1,-1.1429545,2021-06
29.0,77.2,-1.164067,2021-06
29.0,77.3,-1.2670566,2021-06
29.0,77.5,-1.3568698,2021-06
28.9,76.7,-0.6075829,2021-06
28.9,76.8,-0.65610915,2021-06
28.9,76.8,-0.6939744,2021-06
28.9,76.9,-0.79293346,2021-06
28.9,77.0,-0.93693066,2021-06
28.9,77.1,-1.1728858,2021-06
28.9,77.2,-1.2122266,2021-06
28.9,77.3,-1.2756438,2021-06
28.9,77.5,-1.3612341,2021-06
28.8,76.7,-0.6069888,2021-06
28.8,76.8,-0.63504475,2021-06
28.8,76.8,-0.6899484,2021-06
28.8,76.9,-0.8199807,2021-06
28.8,77.0,-0.9650833,2021-06
28.8,77.1,-1.15945,2021-06
28.8,77.2,-1.2459787,2021-06
28.8,77.3,-1.290943,2021-06
28.8,77.5,-1.3618896,2021-06
28.6,76.7,-0.6957424,2021-06
28.6,76.8,-0.7277679,2021-06
28.6,76.8,-0.7937993,2021-06
28.6,76.9,-0.90484375,2021-06
28.6,77.0,-1.046336,2021-06
28.6,77.1,-1.2152983,2021-06
28.6,77.2,-1.3452866,2021-06
28.6,77.3,-1.3575422,2021-06
28.6,77.5,-1.4178896,2021-06
28.5,76.7,-0.77767646,2021-06
28.5,76.8,-0.85123086,2021-06
28.5,76.8,-0.93021387,2021-06
28.5,76.9,-1.0057904,2021-06
28.5,77.0,-1.071695,2021-06
28.5,77.1,-1.1917723,2021-06
28.5,77.2,-1.4429955,2021-06
28.5,77.3,-1.3398621,2021-06
28.5,77.5,-1.3928374,2021-06
28.4,76.7,-0.8393675,2021-06
28.4,76.8,-0.9137383,2021-06
28.4,76.8,-0.9442689,2021-06
28.4,76.9,-1.0936189,2021-06
28.4,77.0,-1.054636,2021-06
28.4,77.1,-1.1217802,2021-06
28.4,77.2,-1.3510981,2021-06
28.4,77.3,-1.3995665,2021-06
28.4,77.5,-1.3799841,2021-06
28.3,76.7,-0.77512276,2021-06
28.3,76.8,-0.82851326,2021-06
28.3,76.8,-0.9220471,2021-06
28.3,76.9,-0.9828493,2021-06
28.3,77.0,-1.0542434,2021-06
28.3,77.1,-1.1630652,2021-06
28.3,77.2,-1.266271,2021-06
28.3,77.3,-1.3686079,2021-06
28.3,77.5,-1.3518567,2021-06
28.3,76.7,-0.8047225,2021-06
28.3,76.8,-0.83462363,2021-06
28.3,76.8,-0.89410555,2021-06
28.3,76.9,-0.9315455,2021-06
28.3,77.0,-0.997245,2021-06
28.3,77.1,-1.095508,2021-06
28.3,77.2,-1.1885813,2021-06
28.3,77.3,-1.2920827,2021-06
28.3,77.5,-1.3404115,2021-06
29.0,76.7,-1.1387441,2021-07
29.0,76.8,-1.1430537,2021-07
29.0,76.8,-1.1606394,2021-07
29.0,76.9,-1.1910104,2021-07
29.0,77.0,-1.1908597,2021-07
29.0,77.1,-1.2867712,2021-07
29.0,77.2,-1.297872,2021-07
29.0,77.3,-1.3374163,2021-07
29.0,77.5,-1.3645923,2021-07
28.9,76.7,-1.093613,2021-07
28.9,76.8,-1.104803,2021-07
28.9,76.8,-1.1154618,2021-07
28.9,76.9,-1.1395128,2021-07
28.9,77.0,-1.1524868,2021-07
28.9,77.1,-1.2510437,2021-07
28.9,77.2,-1.2747033,2021-07
28.9,77.3,-1.3232317,2021-07
28.9,77.5,-1.3565882,2021-07
28.8,76.7,-1.0475051,2021-07
28.8,76.8,-1.0442425,2021-07
28.8,76.8,-1.0727932,2021-07
28.8,76.9,-1.1007339,2021-07
28.8,77.0,-1.1213704,2021-07
28.8,77.1,-1.201983,2021-07
28.8,77.2,-1.2540461,2021-07
28.8,77.3,-1.2843666,2021-07
28.8,77.5,-1.3275014,2021-07
28.6,76.7,-1.0489922,2021-07
28.6,76.8,-1.0616717,2021-07
28.6,76.8,-1.0931093,2021-07
28.6,76.9,-1.14102,2021-07
28.6,77.0,-1.2344743,2021-07
28.6,77.1,-1.327435,2021-07
28.6,77.2,-1.3259828,2021-07
28.6,77.3,-1.314775,2021-07
28.6,77.5,-1.3269446,2021-07
28.5,76.7,-1.0244573,2021-07
28.5,76.8,-1.0502508,2021-07
28.5,76.8,-1.0668951,2021-07
28.5,76.9,-1.1555698,2021-07
28.5,77.0,-1.2534955,2021-07
28.5,77.1,-1.3251396,2021-07
28.5,77.2,-1.4388056,2021-07
28.5,77.3,-1.3016603,2021-07
28.5,77.5,-1.2975776,2021-07
28.4,76.7,-1.0582757,2021-07
28.4,76.8,-1.0547117,2021-07
28.4,76.8,-1.0696739,2021-07
28.4,76.9,-1.1687313,2021-07
28.4,77.0,-1.2530665,2021-07
28.4,77.1,-1.346998,2021-07
28.4,77.2,-1.3662206,2021-07
28.4,77.3,-1.3333149,2021-07
28.4,77.5,-1.3031205,2021-07
28.3,76.7,-1.0435845,2021-07
28.3,76.8,-1.0369164,2021-07
28.3,76.8,-1.081888,2021-07
28.3,76.9,-1.1728004,2021-07
28.3,77.0,-1.2379954,2021-07
28.3,77.1,-1.2931309,2021-07
28.3,77.2,-1.3094172,2021-07
28.3,77.3,-1.3392019,2021-07
28.3,77.5,-1.2920854,2021-07
28.3,76.7,-1.0424074,2021-07
28.3,76.8,-1.0497861,2021-07
28.3,76.8,-1.0957237,2021-07
28.3,76.9,-1.1664444,2021-07
28.3,77.0,-1.2079107,2021-07
28.3,77.1,-1.2411923,2021-07
28.3,77.2,-1.2745218,2021-07
28.3,77.3,-1.3033849,2021-07
28.3,77.5,-1.2994365,2021-07
29.0,76.7,-2.9582093,2021-08
29.0,76.8,-2.9091213,2021-08
29.0,76.8,-2.9480164,2021-08
29.0,76.9,-2.9992094,2021-08
29.0,77.0,-3.0175765,2021-08
29.0,77.1,-3.1102188,2021-08
29.0,77.2,-3.1014402,2021-08
29.0,77.3,-3.0633395,2021-08
29.0,77.5,-3.0893607,2021-08
28.9,76.7,-2.9157207,2021-08
28.9,76.8,-2.9217548,2021-08
28.9,76.8,-2.9602792,2021-08
28.9,76.9,-2.9917848,2021-08
28.9,77.0,-3.0031722,2021-08
28.9,77.1,-3.0188837,2021-08
28.9,77.2,-3.0640082,2021-08
28.9,77.3,-3.115091,2021-08
28.9,77.5,-3.1168642,2021-08
28.8,76.7,-2.7218843,2021-08
28.8,76.8,-2.7800188,2021-08
28.8,76.8,-2.876717,2021-08
28.8,76.9,-2.9390686,2021-08
28.8,77.0,-2.9637399,2021-08
28.8,77.1,-2.9869158,2021-08
28.8,77.2,-3.0008483,2021-08
28.8,77.3,-2.9950578,2021-08
28.8,77.5,-3.0536237,2021-08
28.6,76.7,-2.6548042,2021-08
28.6,76.8,-2.748214,2021-08
28.6,76.8,-2.7811465,2021-08
28.6,76.9,-2.8361669,2021-08
28.6,77.0,-2.825013,2021-08
28.6,77.1,-2.8470268,2021-08
28.6,77.2,-3.0039592,2021-08
28.6,77.3,-2.9809606,2021-08
28.6,77.5,-2.9623122,2021-08
28.5,76.7,-2.560897,2021-08
