latitude,longitude,pressure_hPa,month
28.8,76.7,976.04175,2023-08
28.8,76.8,976.2348,2023-08
28.8,76.8,976.3465,2023-08
28.8,76.9,976.6791,2023-08
28.8,77.0,977.0061,2023-08
28.8,77.1,976.92236,2023-08
28.8,77.2,976.6643,2023-08
28.8,77.3,976.4643,2023-08
28.8,77.5,976.3304,2023-08
28.6,76.7,975.6739,2023-08
28.6,76.8,975.82306,2023-08
28.6,76.8,976.6261,2023-08
28.6,76.9,977.384,2023-08
28.6,77.0,977.3514,2023-08
28.6,77.1,976.87213,2023-08
28.6,77.2,976.91534,2023-08
28.6,77.3,977.0779,2023-08
28.6,77.5,977.02747,2023-08
28.5,76.7,976.01697,2023-08
28.5,76.8,976.48285,2023-08
28.5,76.8,977.5101,2023-08
28.5,76.9,977.58746,2023-08
28.5,77.0,976.3913,2023-08
28.5,77.1,975.46704,2023-08
28.5,77.2,976.3748,2023-08
28.5,77.3,977.70984,2023-08
28.5,77.5,977.36536,2023-08
28.4,76.7,976.1937,2023-08
28.4,76.8,977.0277,2023-08
28.4,76.8,977.5306,2023-08
28.4,76.9,976.3482,2023-08
28.4,77.0,974.20953,2023-08
28.4,77.1,973.3861,2023-08
28.4,77.2,975.5445,2023-08
28.4,77.3,978.194,2023-08
28.4,77.5,977.90424,2023-08
28.3,76.7,975.82574,2023-08
28.3,76.8,975.92346,2023-08
28.3,76.8,975.43146,2023-08
28.3,76.9,974.39935,2023-08
28.3,77.0,973.5382,2023-08
28.3,77.1,974.28534,2023-08
28.3,77.2,976.4223,2023-08
28.3,77.3,978.4523,2023-08
28.3,77.5,978.7524,2023-08
28.3,76.7,975.16235,2023-08
28.3,76.8,974.1248,2023-08
28.3,76.8,972.7795,2023-08
28.3,76.9,973.4664,2023-08
28.3,77.0,975.54663,2023-08
28.3,77.1,977.0309,2023-08
28.3,77.2,977.7627,2023-08
28.3,77.3,978.35486,2023-08
28.3,77.5,978.56635,2023-08
29.0,76.7,978.7044,2023-09
29.0,76.8,978.9046,2023-09
29.0,76.8,978.9817,2023-09
29.0,76.9,979.4505,2023-09
29.0,77.0,980.2921,2023-09
29.0,77.1,979.5198,2023-09
29.0,77.2,978.708,2023-09
29.0,77.3,978.76166,2023-09
29.0,77.5,978.9515,2023-09
28.9,76.7,979.18805,2023-09
28.9,76.8,979.41174,2023-09
28.9,76.8,979.279,2023-09
28.9,76.9,979.60956,2023-09
28.9,77.0,980.27075,2023-09
28.9,77.1,980.228,2023-09
28.9,77.2,979.7184,2023-09
28.9,77.3,979.39496,2023-09
28.9,77.5,979.1805,2023-09
28.8,76.7,979.0722,2023-09
28.8,76.8,979.2732,2023-09
28.8,76.8,979.38995,2023-09
28.8,76.9,979.72766,2023-09
28.8,77.0,980.06024,2023-09
28.8,77.1,979.98114,2023-09
28.8,77.2,979.7247,2023-09
28.8,77.3,979.527,2023-09
28.8,77.5,979.39636,2023-09
28.6,76.7,978.6495,2023-09
28.6,76.8,978.8032,2023-09
28.6,76.8,979.61847,2023-09
28.6,76.9,980.3883,2023-09
28.6,77.0,980.3608,2023-09
28.6,77.1,979.8811,2023-09
28.6,77.2,979.92804,2023-09
28.6,77.3,980.0972,2023-09
28.6,77.5,980.05304,2023-09
28.5,76.7,978.9404,2023-09
28.5,76.8,979.41077,2023-09
28.5,76.8,980.4517,2023-09
28.5,76.9,980.54004,2023-09
28.5,77.0,979.3429,2023-09
28.5,77.1,978.41693,2023-09
28.5,77.2,979.3365,2023-09
28.5,77.3,980.6858,2023-09
28.5,77.5,980.34576,2023-09
28.4,76.7,979.06354,2023-09
28.4,76.8,979.9073,2023-09
28.4,76.8,980.4172,2023-09
28.4,76.9,979.23785,2023-09
28.4,77.0,977.0952,2023-09
28.4,77.1,976.2737,2023-09
28.4,77.2,978.4526,2023-09
28.4,77.3,981.12445,2023-09
28.4,77.5,980.84094,2023-09
28.3,76.7,978.6439,2023-09
28.3,76.8,978.74695,2023-09
28.3,76.8,978.258,2023-09
28.3,76.9,977.2283,2023-09
28.3,77.0,976.37024,2023-09
28.3,77.1,977.1304,2023-09
28.3,77.2,979.2839,2023-09
28.3,77.3,981.3316,2023-09
28.3,77.5,981.6415,2023-09
28.3,76.7,977.9221,2023-09
28.3,76.8,976.88873,2023-09
28.3,76.8,975.5428,2023-09
28.3,76.9,976.24164,2023-09
28.3,77.0,978.3446,2023-09
28.3,77.1,979.8438,2023-09
28.3,77.2,980.5842,2023-09
28.3,77.3,981.18353,2023-09
28.3,77.5,981.40094,2023-09
29.0,76.7,985.65015,2023-10
29.0,76.8,985.82996,2023-10
29.0,76.8,985.8852,2023-10
29.0,76.9,986.34436,2023-10
29.0,77.0,987.1843,2023-10
29.0,77.1,986.3745,2023-10
29.0,77.2,985.52673,2023-10
29.0,77.3,985.56384,2023-10
29.0,77.5,985.7404,2023-10
28.9,76.7,986.15875,2023-10
28.9,76.8,986.3672,2023-10
28.9,76.8,986.2092,2023-10
28.9,76.9,986.5277,2023-10
28.9,77.0,987.18195,2023-10
28.9,77.1,987.12024,2023-10
28.9,77.2,986.5805,2023-10
28.9,77.3,986.2324,2023-10
28.9,77.5,985.99664,2023-10
28.8,76.7,986.0514,2023-10
28.8,76.8,986.2398,2023-10
28.8,76.8,986.33997,2023-10
28.8,76.9,986.6663,2023-10
28.8,77.0,986.98724,2023-10
28.8,77.1,986.8859,2023-10
28.8,77.2,986.6061,2023-10
28.8,77.3,986.3875,2023-10
28.8,77.5,986.2354,2023-10
28.6,76.7,985.62964,2023-10
28.6,76.8,985.7705,2023-10
28.6,76.8,986.586,2023-10
28.6,76.9,987.3519,2023-10
28.6,77.0,987.30444,2023-10
28.6,77.1,986.7944,2023-10
28.6,77.2,986.8255,2023-10
28.6,77.3,986.98083,2023-10
28.6,77.5,986.919,2023-10
28.5,76.7,985.94055,2023-10
28.5,76.8,986.4055,2023-10
28.5,76.8,987.4502,2023-10
28.5,76.9,987.51825,2023-10
28.5,77.0,986.2735,2023-10
28.5,77.1,985.3073,2023-10
28.5,77.2,986.2301,2023-10
28.5,77.3,987.5926,2023-10
28.5,77.5,987.229,2023-10
28.4,76.7,986.079,2023-10
28.4,76.8,986.92474,2023-10
28.4,76.8,987.42896,2023-10
28.4,76.9,986.20087,2023-10
28.4,77.0,983.9893,2023-10
28.4,77.1,983.1306,2023-10
28.4,77.2,985.3407,2023-10
28.4,77.3,988.05493,2023-10
28.4,77.5,987.74915,2023-10
28.3,76.7,985.6695,2023-10
28.3,76.8,985.7582,2023-10
28.3,76.8,985.2409,2023-10
28.3,76.9,984.1674,2023-10
28.3,77.0,983.2699,2023-10
28.3,77.1,984.0275,2023-10
28.3,77.2,986.21423,2023-10
28.3,77.3,988.2917,2023-10
28.3,77.5,988.59204,2023-10
28.3,76.7,984.9477,2023-10
28.3,76.8,983.8783,2023-10
28.3,76.8,982.4871,2023-10
28.3,76.9,983.18085,2023-10
28.3,77.0,985.30743,2023-10
28.3,77.1,986.82214,2023-10
28.3,77.2,987.56354,2023-10
28.3,77.3,988.1623,2023-10
28.3,77.5,988.36957,2023-10
29.0,76.7,989.725,2023-11
29.0,76.8,989.91156,2023-11
29.0,76.8,989.97003,2023-11
29.0,76.9,990.44196,2023-11
29.0,77.0,991.3004,2023-11
29.0,77.1,990.47797,2023-11
29.0,77.2,989.6153,2023-11
29.0,77.3,989.6569,2023-11
29.0,77.5,989.83984,2023-11
28.9,76.7,990.2411,2023-11
28.9,76.8,990.4589,2023-11
28.9,76.8,990.29974,2023-11
28.9,76.9,990.62866,2023-11
28.9,77.0,991.30206,2023-11
28.9,77.1,991.2424,2023-11
28.9,77.2,990.69403,2023-11
28.9,77.3,990.3409,2023-11
28.9,77.5,990.10236,2023-11
28.8,76.7,990.1236,2023-11
28.8,76.8,990.32385,2023-11
28.8,76.8,990.4316,2023-11
28.8,76.9,990.77155,2023-11
28.8,77.0,991.1034,2023-11
28.8,77.1,991.0047,2023-11
28.8,77.2,990.7206,2023-11
28.8,77.3,990.4992,2023-11
28.8,77.5,990.3454,2023-11
28.6,76.7,989.68134,2023-11
28.6,76.8,989.8321,2023-11
28.6,76.8,990.6697,2023-11
28.6,76.9,991.45764,2023-11
28.6,77.0,991.4124,2023-11
28.6,77.1,990.8968,2023-11
28.6,77.2,990.93036,2023-11
28.6,77.3,991.0904,2023-11
28.6,77.5,991.0298,2023-11
28.5,76.7,989.98517,2023-11
28.5,76.8,990.465,2023-11
28.5,76.8,991.53613,2023-11
28.5,76.9,991.6096,2023-11
28.5,77.0,990.3448,2023-11
28.5,77.1,989.3626,2023-11
28.5,77.2,990.30524,2023-11
28.5,77.3,991.69794,2023-11
28.5,77.5,991.3303,2023-11
28.4,76.7,990.11414,2023-11
28.4,76.8,990.9827,2023-11
28.4,76.8,991.50104,2023-11
28.4,76.9,990.2513,2023-11
28.4,77.0,987.99915,2023-11
28.4,77.1,987.12585,2023-11
28.4,77.2,989.38446,2023-11
28.4,77.3,992.15643,2023-11
28.4,77.5,991.84625,2023-11
28.3,76.7,989.68976,2023-11
28.3,76.8,989.7847,2023-11
28.3,76.8,989.2611,2023-11
28.3,76.9,988.1698,2023-11
28.3,77.0,987.2586,2023-11
28.3,77.1,988.0358,2023-11
28.3,77.2,990.2698,2023-11
28.3,77.3,992.3908,2023-11
28.3,77.5,992.6982,2023-11
28.3,76.7,988.9476,2023-11
28.3,76.8,987.858,2023-11
28.3,76.8,986.4421,2023-11
28.3,76.9,987.1556,2023-11
28.3,77.0,989.3342,2023-11
28.3,77.1,990.8828,2023-11
28.3,77.2,991.64,2023-11
28.3,77.3,992.2507,2023-11
28.3,77.5,992.4646,2023-11
29.0,76.7,991.2739,2023-12
29.0,76.8,991.45966,2023-12
29.0,76.8,991.51184,2023-12
29.0,76.9,991.9763,2023-12
29.0,77.0,992.84064,2023-12
29.0,77.1,991.98926,2023-12
29.0,77.2,991.0955,2023-12
29.0,77.3,991.1223,2023-12
29.0,77.5,991.29395,2023-12
28.9,76.7,991.8065,2023-12
28.9,76.8,992.0207,2023-12
28.9,76.8,991.8495,2023-12
28.9,76.9,992.17206,2023-12
28.9,77.0,992.8505,2023-12
28.9,77.1,992.7775,2023-12
28.9,77.2,992.2052,2023-12
28.9,77.3,991.8297,2023-12
28.9,77.5,991.5726,2023-12
28.8,76.7,991.69635,2023-12
28.8,76.8,991.89014,2023-12
28.8,76.8,991.9881,2023-12
28.8,76.9,992.3237,2023-12
28.8,77.0,992.6545,2023-12
28.8,77.1,992.5429,2023-12
28.8,77.2,992.23883,2023-12
28.8,77.3,991.9998,2023-12
28.8,77.5,991.8303,2023-12
28.6,76.7,991.259,2023-12
28.6,76.8,991.4004,2023-12
28.6,76.8,992.2416,2023-12
28.6,76.9,993.03253,2023-12
28.6,77.0,992.97516,2023-12
28.6,77.1,992.43774,2023-12
28.6,77.2,992.45935,2023-12
28.6,77.3,992.60834,2023-12
28.6,77.5,992.53345,2023-12
28.5,76.7,991.5801,2023-12
28.5,76.8,992.05865,2023-12
28.5,76.8,993.13995,2023-12
28.5,76.9,993.1989,2023-12
28.5,77.0,991.89233,2023-12
28.5,77.1,990.87695,2023-12
28.5,77.2,991.8267,2023-12
28.5,77.3,993.23444,2023-12
28.5,77.5,992.84424,2023-12
28.4,76.7,991.72394,2023-12
28.4,76.8,992.5985,2023-12
28.4,76.8,993.1147,2023-12
28.4,76.9,991.82275,2023-12
28.4,77.0,989.5068,2023-12
28.4,77.1,988.6023,2023-12
28.4,77.2,990.8918,2023-12
28.4,77.3,993.7072,2023-12
28.4,77.5,993.3767,2023-12
28.3,76.7,991.29614,2023-12
28.3,76.8,991.38153,2023-12
28.3,76.8,990.8329,2023-12
28.3,76.9,989.7036,2023-12
28.3,77.0,988.75806,2023-12
28.3,77.1,989.53687,2023-12
28.3,77.2,991.8009,2023-12
28.3,77.3,993.95026,2023-12
28.3,77.5,994.2507,2023-12
28.3,76.7,990.54425,2023-12
28.3,76.8,989.42114,2023-12
28.3,76.8,987.9625,2023-12
28.3,76.9,988.67523,2023-12
28.3,77.0,990.88153,2023-12
28.3,77.1,992.448,2023-12
28.3,77.2,993.20685,2023-12
28.3,77.3,993.81494,2023-12
28.3,77.5,994.0187,2023-12
