latitude,longitude,number,d2m_C,month
28.39999999999999,77.39999999999996,0,21.33,2021-06
28.39999999999999,77.5,0,21.51,2021-06
28.3,76.7,0,19.89,2021-06
28.3,76.8,0,19.87,2021-06
28.3,76.89999999999999,0,19.91,2021-06
28.3,76.99999999999999,0,20.16,2021-06
28.3,77.09999999999998,0,20.5,2021-06
28.3,77.19999999999997,0,20.78,2021-06
28.3,77.29999999999997,0,21.0,2021-06
28.3,77.39999999999996,0,21.19,2021-06
28.3,77.5,0,21.36,2021-06
29.0,76.7,0,23.66,2021-07
29.0,76.8,0,23.74,2021-07
29.0,76.89999999999999,0,23.81,2021-07
29.0,76.99999999999999,0,23.94,2021-07
29.0,77.09999999999998,0,24.07,2021-07
29.0,77.19999999999997,0,24.11,2021-07
29.0,77.29999999999997,0,24.11,2021-07
29.0,77.39999999999996,0,24.15,2021-07
29.0,77.5,0,24.18,2021-07
28.9,76.7,0,23.56,2021-07
28.9,76.8,0,23.65,2021-07
28.9,76.89999999999999,0,23.72,2021-07
28.9,76.99999999999999,0,23.83,2021-07
28.9,77.09999999999998,0,23.96,2021-07
28.9,77.19999999999997,0,24.04,2021-07
28.9,77.29999999999997,0,24.08,2021-07
28.9,77.39999999999996,0,24.11,2021-07
28.9,77.5,0,24.13,2021-07
28.799999999999997,76.7,0,23.44,2021-07
28.799999999999997,76.8,0,23.53,2021-07
28.799999999999997,76.89999999999999,0,23.62,2021-07
28.799999999999997,76.99999999999999,0,23.73,2021-07
28.799999999999997,77.09999999999998,0,23.85,2021-07
28.799999999999997,77.19999999999997,0,23.93,2021-07
28.799999999999997,77.29999999999997,0,23.98,2021-07
28.799999999999997,77.39999999999996,0,24.04,2021-07
28.799999999999997,77.5,0,24.08,2021-07
28.699999999999996,76.7,0,23.4,2021-07
28.699999999999996,76.8,0,23.46,2021-07
28.699999999999996,76.89999999999999,0,23.57,2021-07
28.699999999999996,76.99999999999999,0,23.71,2021-07
28.699999999999996,77.09999999999998,0,23.84,2021-07
28.699999999999996,77.19999999999997,0,23.92,2021-07
28.699999999999996,77.29999999999997,0,23.94,2021-07
28.699999999999996,77.39999999999996,0,24.02,2021-07
28.699999999999996,77.5,0,24.07,2021-07
28.599999999999994,76.7,0,23.37,2021-07
28.599999999999994,76.8,0,23.43,2021-07
28.599999999999994,76.89999999999999,0,23.55,2021-07
28.599999999999994,76.99999999999999,0,23.67,2021-07
28.599999999999994,77.09999999999998,0,23.73,2021-07
28.599999999999994,77.19999999999997,0,23.76,2021-07
28.599999999999994,77.29999999999997,0,23.87,2021-07
28.599999999999994,77.39999999999996,0,24.01,2021-07
28.599999999999994,77.5,0,24.05,2021-07
28.499999999999993,76.7,0,23.32,2021-07
28.499999999999993,76.8,0,23.41,2021-07
28.499999999999993,76.89999999999999,0,23.49,2021-07
28.499999999999993,76.99999999999999,0,23.55,2021-07
28.499999999999993,77.09999999999998,0,23.53,2021-07
28.499999999999993,77.19999999999997,0,23.58,2021-07
28.499999999999993,77.29999999999997,0,23.77,2021-07
28.499999999999993,77.39999999999996,0,23.96,2021-07
28.499999999999993,77.5,0,24.01,2021-07
28.39999999999999,76.7,0,23.28,2021-07
28.39999999999999,76.8,0,23.32,2021-07
28.39999999999999,76.89999999999999,0,23.36,2021-07
28.39999999999999,76.99999999999999,0,23.41,2021-07
28.39999999999999,77.09999999999998,0,23.47,2021-07
28.39999999999999,77.19999999999997,0,23.56,2021-07
28.39999999999999,77.29999999999997,0,23.71,2021-07
28.39999999999999,77.39999999999996,0,23.88,2021-07
28.39999999999999,77.5,0,23.95,2021-07
28.3,76.7,0,23.25,2021-07
28.3,76.8,0,23.19,2021-07
28.3,76.89999999999999,0,23.18,2021-07
28.3,76.99999999999999,0,23.3,2021-07
28.3,77.09999999999998,0,23.49,2021-07
28.3,77.19999999999997,0,23.63,2021-07
28.3,77.29999999999997,0,23.71,2021-07
28.3,77.39999999999996,0,23.77,2021-07
28.3,77.5,0,23.82,2021-07
29.0,76.7,0,24.19,2021-08
29.0,76.8,0,24.25,2021-08
29.0,76.89999999999999,0,24.3,2021-08
29.0,76.99999999999999,0,24.41,2021-08
29.0,77.09999999999998,0,24.52,2021-08
29.0,77.19999999999997,0,24.56,2021-08
29.0,77.29999999999997,0,24.55,2021-08
29.0,77.39999999999996,0,24.61,2021-08
29.0,77.5,0,24.66,2021-08
28.9,76.7,0,23.99,2021-08
28.9,76.8,0,24.12,2021-08
28.9,76.89999999999999,0,24.18,2021-08
28.9,76.99999999999999,0,24.29,2021-08
28.9,77.09999999999998,0,24.43,2021-08
28.9,77.19999999999997,0,24.52,2021-08
28.9,77.29999999999997,0,24.53,2021-08
28.9,77.39999999999996,0,24.56,2021-08
28.9,77.5,0,24.59,2021-08
28.799999999999997,76.7,0,23.71,2021-08
28.799999999999997,76.8,0,23.9,2021-08
28.799999999999997,76.89999999999999,0,24.04,2021-08
28.799999999999997,76.99999999999999,0,24.18,2021-08
28.799999999999997,77.09999999999998,0,24.32,2021-08
28.799999999999997,77.19999999999997,0,24.4,2021-08
28.799999999999997,77.29999999999997,0,24.45,2021-08
28.799999999999997,77.39999999999996,0,24.49,2021-08
28.799999999999997,77.5,0,24.52,2021-08
28.699999999999996,76.7,0,23.64,2021-08
28.699999999999996,76.8,0,23.78,2021-08
28.699999999999996,76.89999999999999,0,23.95,2021-08
28.699999999999996,76.99999999999999,0,24.13,2021-08
28.699999999999996,77.09999999999998,0,24.32,2021-08
28.699999999999996,77.19999999999997,0,24.43,2021-08
28.699999999999996,77.29999999999997,0,24.39,2021-08
28.699999999999996,77.39999999999996,0,24.45,2021-08
28.699999999999996,77.5,0,24.49,2021-08
28.599999999999994,76.7,0,23.57,2021-08
28.599999999999994,76.8,0,23.69,2021-08
28.599999999999994,76.89999999999999,0,23.87,2021-08
28.599999999999994,76.99999999999999,0,24.03,2021-08
28.599999999999994,77.09999999999998,0,24.15,2021-08
28.599999999999994,77.19999999999997,0,24.2,2021-08
28.599999999999994,77.29999999999997,0,24.3,2021-08
28.599999999999994,77.39999999999996,0,24.42,2021-08
28.599999999999994,77.5,0,24.44,2021-08
28.499999999999993,76.7,0,23.5,2021-08
28.499999999999993,76.8,0,23.64,2021-08
28.499999999999993,76.89999999999999,0,23.78,2021-08
28.499999999999993,76.99999999999999,0,23.88,2021-08
28.499999999999993,77.09999999999998,0,23.92,2021-08
28.499999999999993,77.19999999999997,0,24.03,2021-08
28.499999999999993,77.29999999999997,0,24.21,2021-08
28.499999999999993,77.39999999999996,0,24.38,2021-08
28.499999999999993,77.5,0,24.41,2021-08
28.39999999999999,76.7,0,23.46,2021-08
28.39999999999999,76.8,0,23.58,2021-08
28.39999999999999,76.89999999999999,0,23.67,2021-08
28.39999999999999,76.99999999999999,0,23.77,2021-08
28.39999999999999,77.09999999999998,0,23.88,2021-08
28.39999999999999,77.19999999999997,0,24.04,2021-08
28.39999999999999,77.29999999999997,0,24.23,2021-08
28.39999999999999,77.39999999999996,0,24.39,2021-08
28.39999999999999,77.5,0,24.45,2021-08
28.3,76.7,0,23.4,2021-08
28.3,76.8,0,23.45,2021-08
28.3,76.89999999999999,0,23.5,2021-08
28.3,76.99999999999999,0,23.7,2021-08
28.3,77.09999999999998,0,23.96,2021-08
28.3,77.19999999999997,0,24.16,2021-08
28.3,77.29999999999997,0,24.28,2021-08
28.3,77.39999999999996,0,24.36,2021-08
28.3,77.5,0,24.42,2021-08
29.0,76.7,0,24.34,2021-09
29.0,76.8,0,24.34,2021-09
29.0,76.89999999999999,0,24.34,2021-09
29.0,76.99999999999999,0,24.38,2021-09
29.0,77.09999999999998,0,24.42,2021-09
29.0,77.19999999999997,0,24.39,2021-09
29.0,77.29999999999997,0,24.33,2021-09
29.0,77.39999999999996,0,24.34,2021-09
29.0,77.5,0,24.35,2021-09
28.9,76.7,0,24.32,2021-09
28.9,76.8,0,24.35,2021-09
28.9,76.89999999999999,0,24.34,2021-09
28.9,76.99999999999999,0,24.37,2021-09
28.9,77.09999999999998,0,24.42,2021-09
28.9,77.19999999999997,0,24.43,2021-09
28.9,77.29999999999997,0,24.4,2021-09
28.9,77.39999999999996,0,24.38,2021-09
28.9,77.5,0,24.36,2021-09
28.799999999999997,76.7,0,24.24,2021-09
28.799999999999997,76.8,0,24.29,2021-09
28.799999999999997,76.89999999999999,0,24.33,2021-09
28.799999999999997,76.99999999999999,0,24.37,2021-09
28.799999999999997,77.09999999999998,0,24.41,2021-09
28.799999999999997,77.19999999999997,0,24.42,2021-09
28.799999999999997,77.29999999999997,0,24.41,2021-09
28.799999999999997,77.39999999999996,0,24.39,2021-09
28.799999999999997,77.5,0,24.37,2021-09
28.699999999999996,76.7,0,24.19,2021-09
28.699999999999996,76.8,0,24.23,2021-09
28.699999999999996,76.89999999999999,0,24.31,2021-09
28.699999999999996,76.99999999999999,0,24.39,2021-09
28.699999999999996,77.09999999999998,0,24.46,2021-09
28.699999999999996,77.19999999999997,0,24.47,2021-09
28.699999999999996,77.29999999999997,0,24.41,2021-09
28.699999999999996,77.39999999999996,0,24.42,2021-09
28.699999999999996,77.5,0,24.41,2021-09
28.599999999999994,76.7,0,24.15,2021-09
28.599999999999994,76.8,0,24.21,2021-09
28.599999999999994,76.89999999999999,0,24.31,2021-09
28.599999999999994,76.99999999999999,0,24.37,2021-09
28.599999999999994,77.09999999999998,0,24.37,2021-09
28.599999999999994,77.19999999999997,0,24.34,2021-09
28.599999999999994,77.29999999999997,0,24.38,2021-09
28.599999999999994,77.39999999999996,0,24.45,2021-09
28.599999999999994,77.5,0,24.43,2021-09
28.499999999999993,76.7,0,24.13,2021-09
28.499999999999993,76.8,0,24.22,2021-09
28.499999999999993,76.89999999999999,0,24.28,2021-09
28.499999999999993,76.99999999999999,0,24.28,2021-09
28.499999999999993,77.09999999999998,0,24.23,2021-09
28.499999999999993,77.19999999999997,0,24.23,2021-09
28.499999999999993,77.29999999999997,0,24.34,2021-09
28.499999999999993,77.39999999999996,0,24.46,2021-09
28.499999999999993,77.5,0,24.45,2021-09
28.39999999999999,76.7,0,24.1,2021-09
28.39999999999999,76.8,0,24.16,2021-09
28.39999999999999,76.89999999999999,0,24.18,2021-09
28.39999999999999,76.99999999999999,0,24.19,2021-09
28.39999999999999,77.09999999999998,0,24.2,2021-09
28.39999999999999,77.19999999999997,0,24.26,2021-09
28.39999999999999,77.29999999999997,0,24.37,2021-09
28.39999999999999,77.39999999999996,0,24.48,2021-09
28.39999999999999,77.5,0,24.49,2021-09
28.3,76.7,0,24.06,2021-09
28.3,76.8,0,24.06,2021-09
28.3,76.89999999999999,0,24.04,2021-09
28.3,76.99999999999999,0,24.13,2021-09
28.3,77.09999999999998,0,24.29,2021-09
28.3,77.19999999999997,0,24.39,2021-09
28.3,77.29999999999997,0,24.43,2021-09
28.3,77.39999999999996,0,24.46,2021-09
28.3,77.5,0,24.47,2021-09
29.0,76.7,0,18.12,2021-10
29.0,76.8,0,18.24,2021-10
29.0,76.89999999999999,0,18.35,2021-10
29.0,76.99999999999999,0,18.51,2021-10
29.0,77.09999999999998,0,18.7,2021-10
29.0,77.19999999999997,0,18.84,2021-10
29.0,77.29999999999997,0,18.87,2021-10
29.0,77.39999999999996,0,18.96,2021-10
29.0,77.5,0,19.04,2021-10
28.9,76.7,0,17.86,2021-10
28.9,76.8,0,18.07,2021-10
28.9,76.89999999999999,0,18.19,2021-10
28.9,76.99999999999999,0,18.36,2021-10
28.9,77.09999999999998,0,18.61,2021-10
28.9,77.19999999999997,0,18.79,2021-10
28.9,77.29999999999997,0,18.86,2021-10
28.9,77.39999999999996,0,18.93,2021-10
28.9,77.5,0,19.0,2021-10
28.799999999999997,76.7,0,17.46,2021-10
28.799999999999997,76.8,0,17.77,2021-10
28.799999999999997,76.89999999999999,0,18.01,2021-10
28.799999999999997,76.99999999999999,0,18.26,2021-10
28.799999999999997,77.09999999999998,0,18.5,2021-10
28.799999999999997,77.19999999999997,0,18.68,2021-10
28.799999999999997,77.29999999999997,0,18.79,2021-10
28.799999999999997,77.39999999999996,0,18.88,2021-10
28.799999999999997,77.5,0,18.95,2021-10
28.699999999999996,76.7,0,17.32,2021-10
28.699999999999996,76.8,0,17.6,2021-10
28.699999999999996,76.89999999999999,0,17.89,2021-10
28.699999999999996,76.99999999999999,0,18.2,2021-10
28.699999999999996,77.09999999999998,0,18.52,2021-10
28.699999999999996,77.19999999999997,0,18.73,2021-10
28.699999999999996,77.29999999999997,0,18.72,2021-10
28.699999999999996,77.39999999999996,0,18.84,2021-10
28.699999999999996,77.5,0,18.94,2021-10
28.599999999999994,76.7,0,17.2,2021-10
28.599999999999994,76.8,0,17.47,2021-10
28.599999999999994,76.89999999999999,0,17.78,2021-10
28.599999999999994,76.99999999999999,0,18.07,2021-10
28.599999999999994,77.09999999999998,0,18.32,2021-10
28.599999999999994,77.19999999999997,0,18.47,2021-10
28.599999999999994,77.29999999999997,0,18.62,2021-10
28.599999999999994,77.39999999999996,0,18.81,2021-10
28.599999999999994,77.5,0,18.9,2021-10
28.499999999999993,76.7,0,17.04,2021-10
28.499999999999993,76.8,0,17.34,2021-10
28.499999999999993,76.89999999999999,0,17.62,2021-10
28.499999999999993,76.99999999999999,0,17.86,2021-10
28.499999999999993,77.09999999999998,0,18.04,2021-10
28.499999999999993,77.19999999999997,0,18.27,2021-10
28.499999999999993,77.29999999999997,0,18.52,2021-10
28.499999999999993,77.39999999999996,0,18.78,2021-10
28.499999999999993,77.5,0,18.88,2021-10
28.39999999999999,76.7,0,16.81,2021-10
28.39999999999999,76.8,0,17.1,2021-10
28.39999999999999,76.89999999999999,0,17.32,2021-10
28.39999999999999,76.99999999999999,0,17.58,2021-10
28.39999999999999,77.09999999999998,0,17.85,2021-10
28.39999999999999,77.19999999999997,0,18.16,2021-10
28.39999999999999,77.29999999999997,0,18.46,2021-10
28.39999999999999,77.39999999999996,0,18.73,2021-10
28.39999999999999,77.5,0,18.86,2021-10
28.3,76.7,0,16.54,2021-10
28.3,76.8,0,16.76,2021-10
28.3,76.89999999999999,0,16.96,2021-10
28.3,76.99999999999999,0,17.35,2021-10
28.3,77.09999999999998,0,17.82,2021-10
28.3,77.19999999999997,0,18.16,2021-10
28.3,77.29999999999997,0,18.42,2021-10
28.3,77.39999999999996,0,18.64,2021-10
28.3,77.5,0,18.79,2021-10
29.0,76.7,0,11.2,2021-11
29.0,76.8,0,11.28,2021-11
29.0,76.89999999999999,0,11.34,2021-11
29.0,76.99999999999999,0,11.46,2021-11
29.0,77.09999999999998,0,11.6,2021-11
29.0,77.19999999999997,0,11.75,2021-11
29.0,77.29999999999997,0,11.78,2021-11
29.0,77.39999999999996,0,11.82,2021-11
29.0,77.5,0,11.86,2021-11
28.9,76.7,0,11.01,2021-11
28.9,76.8,0,11.2,2021-11
28.9,76.89999999999999,0,11.28,2021-11
28.9,76.99999999999999,0,11.41,2021-11
28.9,77.09999999999998,0,11.65,2021-11
28.9,77.19999999999997,0,11.82,2021-11
28.9,77.29999999999997,0,11.88,2021-11
28.9,77.39999999999996,0,11.92,2021-11
28.9,77.5,0,11.97,2021-11
28.799999999999997,76.7,0,10.72,2021-11
28.799999999999997,76.8,0,11.0,2021-11
28.799999999999997,76.89999999999999,0,11.21,2021-11
28.799999999999997,76.99999999999999,0,11.44,2021-11
28.799999999999997,77.09999999999998,0,11.67,2021-11
28.799999999999997,77.19999999999997,0,11.84,2021-11
28.799999999999997,77.29999999999997,0,11.92,2021-11
28.799999999999997,77.39999999999996,0,11.98,2021-11
28.799999999999997,77.5,0,12.03,2021-11
28.699999999999996,76.7,0,10.57,2021-11
28.699999999999996,76.8,0,10.83,2021-11
28.699999999999996,76.89999999999999,0,11.13,2021-11
28.699999999999996,76.99999999999999,0,11.39,2021-11
28.699999999999996,77.09999999999998,0,11.67,2021-11
28.699999999999996,77.19999999999997,0,11.85,2021-11
28.699999999999996,77.29999999999997,0,11.85,2021-11
28.699999999999996,77.39999999999996,0,11.95,2021-11
28.699999999999996,77.5,0,12.04,2021-11
28.599999999999994,76.7,0,10.45,2021-11
28.599999999999994,76.8,0,10.75,2021-11
28.599999999999994,76.89999999999999,0,11.06,2021-11
28.599999999999994,76.99999999999999,0,11.31,2021-11
28.599999999999994,77.09999999999998,0,11.5,2021-11
28.599999999999994,77.19999999999997,0,11.63,2021-11
28.599999999999994,77.29999999999997,0,11.77,2021-11
28.599999999999994,77.39999999999996,0,11.94,2021-11
28.599999999999994,77.5,0,12.03,2021-11
28.499999999999993,76.7,0,10.31,2021-11
28.499999999999993,76.8,0,10.64,2021-11
28.499999999999993,76.89999999999999,0,10.93,2021-11
28.499999999999993,76.99999999999999,0,11.13,2021-11
28.499999999999993,77.09999999999998,0,11.26,2021-11
28.499999999999993,77.19999999999997,0,11.46,2021-11
28.499999999999993,77.29999999999997,0,11.7,2021-11
28.499999999999993,77.39999999999996,0,11.94,2021-11
28.499999999999993,77.5,0,12.04,2021-11
28.39999999999999,76.7,0,10.13,2021-11
28.39999999999999,76.8,0,10.42,2021-11
28.39999999999999,76.89999999999999,0,10.65,2021-11
28.39999999999999,76.99999999999999,0,10.86,2021-11
28.39999999999999,77.09999999999998,0,11.09,2021-11
28.39999999999999,77.19999999999997,0,11.41,2021-11
28.39999999999999,77.29999999999997,0,11.74,2021-11
28.39999999999999,77.39999999999996,0,12.01,2021-11
28.39999999999999,77.5,0,12.14,2021-11
28.3,76.7,0,9.98,2021-11
28.3,76.8,0,10.15,2021-11
28.3,76.89999999999999,0,10.33,2021-11
28.3,76.99999999999999,0,10.67,2021-11
28.3,77.09999999999998,0,11.08,2021-11
28.3,77.19999999999997,0,11.44,2021-11
28.3,77.29999999999997,0,11.74,2021-11
28.3,77.39999999999996,0,12.02,2021-11
28.3,77.5,0,12.19,2021-11
29.0,76.7,0,8.36,2021-12
29.0,76.8,0,8.45,2021-12
29.0,76.89999999999999,0,8.53,2021-12
29.0,76.99999999999999,0,8.62,2021-12
29.0,77.09999999999998,0,8.73,2021-12
29.0,77.19999999999997,0,8.82,2021-12
29.0,77.29999999999997,0,8.79,2021-12
29.0,77.39999999999996,0,8.8,2021-12
29.0,77.5,0,8.82,2021-12
28.9,76.7,0,8.28,2021-12
28.9,76.8,0,8.42,2021-12
28.9,76.89999999999999,0,8.49,2021-12
28.9,76.99999999999999,0,8.6,2021-12
28.9,77.09999999999998,0,8.76,2021-12
28.9,77.19999999999997,0,8.87,2021-12
28.9,77.29999999999997,0,8.88,2021-12
28.9,77.39999999999996,0,8.88,2021-12
28.9,77.5,0,8.89,2021-12
28.799999999999997,76.7,0,8.17,2021-12
28.799999999999997,76.8,0,8.33,2021-12
28.799999999999997,76.89999999999999,0,8.46,2021-12
28.799999999999997,76.99999999999999,0,8.61,2021-12
28.799999999999997,77.09999999999998,0,8.76,2021-12
28.799999999999997,77.19999999999997,0,8.86,2021-12
28.799999999999997,77.29999999999997,0,8.89,2021-12
28.799999999999997,77.39999999999996,0,8.91,2021-12
28.799999999999997,77.5,0,8.92,2021-12
28.699999999999996,76.7,0,8.07,2021-12
28.699999999999996,76.8,0,8.21,2021-12
28.699999999999996,76.89999999999999,0,8.38,2021-12
28.699999999999996,76.99999999999999,0,8.55,2021-12
28.699999999999996,77.09999999999998,0,8.75,2021-12
28.699999999999996,77.19999999999997,0,8.86,2021-12
28.699999999999996,77.29999999999997,0,8.82,2021-12
28.699999999999996,77.39999999999996,0,8.87,2021-12
28.699999999999996,77.5,0,8.93,2021-12
28.599999999999994,76.7,0,7.98,2021-12
28.599999999999994,76.8,0,8.14,2021-12
28.599999999999994,76.89999999999999,0,8.33,2021-12
28.599999999999994,76.99999999999999,0,8.48,2021-12
28.599999999999994,77.09999999999998,0,8.58,2021-12
28.599999999999994,77.19999999999997,0,8.65,2021-12
28.599999999999994,77.29999999999997,0,8.73,2021-12
28.599999999999994,77.39999999999996,0,8.86,2021-12
28.599999999999994,77.5,0,8.93,2021-12
28.499999999999993,76.7,0,7.87,2021-12
28.499999999999993,76.8,0,8.06,2021-12
28.499999999999993,76.89999999999999,0,8.23,2021-12
28.499999999999993,76.99999999999999,0,8.33,2021-12
28.499999999999993,77.09999999999998,0,8.35,2021-12
28.499999999999993,77.19999999999997,0,8.47,2021-12
28.499999999999993,77.29999999999997,0,8.67,2021-12
28.499999999999993,77.39999999999996,0,8.86,2021-12
28.499999999999993,77.5,0,8.94,2021-12
28.39999999999999,76.7,0,7.79,2021-12
28.39999999999999,76.8,0,7.93,2021-12
28.39999999999999,76.89999999999999,0,8.04,2021-12
28.39999999999999,76.99999999999999,0,8.13,2021-12
28.39999999999999,77.09999999999998,0,8.26,2021-12
28.39999999999999,77.19999999999997,0,8.44,2021-12
28.39999999999999,77.29999999999997,0,8.69,2021-12
28.39999999999999,77.39999999999996,0,8.89,2021-12
28.39999999999999,77.5,0,8.98,2021-12
28.3,76.7,0,7.76,2021-12
28.3,76.8,0,7.76,2021-12
28.3,76.89999999999999,0,7.82,2021-12
28.3,76.99999999999999,0,8.01,2021-12
28.3,77.09999999999998,0,8.26,2021-12
28.3,77.19999999999997,0,8.48,2021-12
28.3,77.29999999999997,0,8.68,2021-12
28.3,77.39999999999996,0,8.87,2021-12
28.3,77.5,0,8.98,2021-12
29.0,76.7,0,9.2,2022-01
29.0,76.8,0,9.25,2022-01
29.0,76.89999999999999,0,9.28,2022-01
29.0,76.99999999999999,0,9.33,2022-01
29.0,77.09999999999998,0,9.38,2022-01
29.0,77.19999999999997,0,9.42,2022-01
29.0,77.29999999999997,0,9.39,2022-01
29.0,77.39999999999996,0,9.38,2022-01
29.0,77.5,0,9.38,2022-01
28.9,76.7,0,9.16,2022-01
28.9,76.8,0,9.22,2022-01
28.9,76.89999999999999,0,9.26,2022-01
28.9,76.99999999999999,0,9.3,2022-01
28.9,77.09999999999998,0,9.37,2022-01
28.9,77.19999999999997,0,9.4,2022-01
28.9,77.29999999999997,0,9.4,2022-01
28.9,77.39999999999996,0,9.38,2022-01
28.9,77.5,0,9.38,2022-01
28.799999999999997,76.7,0,9.1,2022-01
28.799999999999997,76.8,0,9.16,2022-01
28.799999999999997,76.89999999999999,0,9.22,2022-01
28.799999999999997,76.99999999999999,0,9.27,2022-01
28.799999999999997,77.09999999999998,0,9.33,2022-01
28.799999999999997,77.19999999999997,0,9.36,2022-01
28.799999999999997,77.29999999999997,0,9.36,2022-01
28.799999999999997,77.39999999999996,0,9.35,2022-01
28.799999999999997,77.5,0,9.37,2022-01
28.699999999999996,76.7,0,9.02,2022-01
28.699999999999996,76.8,0,9.08,2022-01
28.699999999999996,76.89999999999999,0,9.16,2022-01
28.699999999999996,76.99999999999999,0,9.23,2022-01
28.699999999999996,77.09999999999998,0,9.35,2022-01
28.699999999999996,77.19999999999997,0,9.4,2022-01
28.699999999999996,77.29999999999997,0,9.3,2022-01
28.699999999999996,77.39999999999996,0,9.32,2022-01
28.699999999999996,77.5,0,9.34,2022-01
28.599999999999994,76.7,0,8.97,2022-01
28.599999999999994,76.8,0,9.04,2022-01
28.599999999999994,76.89999999999999,0,9.13,2022-01
28.599999999999994,76.99999999999999,0,9.18,2022-01
28.599999999999994,77.09999999999998,0,9.21,2022-01
28.599999999999994,77.19999999999997,0,9.21,2022-01
28.599999999999994,77.29999999999997,0,9.24,2022-01
28.599999999999994,77.39999999999996,0,9.29,2022-01
28.599999999999994,77.5,0,9.32,2022-01
28.499999999999993,76.7,0,8.9,2022-01
28.499999999999993,76.8,0,8.99,2022-01
28.499999999999993,76.89999999999999,0,9.07,2022-01
28.499999999999993,76.99999999999999,0,9.07,2022-01
28.499999999999993,77.09999999999998,0,9.02,2022-01
28.499999999999993,77.19999999999997,0,9.05,2022-01
28.499999999999993,77.29999999999997,0,9.17,2022-01
28.499999999999993,77.39999999999996,0,9.28,2022-01
28.499999999999993,77.5,0,9.3,2022-01
28.39999999999999,76.7,0,8.81,2022-01
28.39999999999999,76.8,0,8.88,2022-01
28.39999999999999,76.89999999999999,0,8.91,2022-01
28.39999999999999,76.99999999999999,0,8.91,2022-01
28.39999999999999,77.09999999999998,0,8.94,2022-01
28.39999999999999,77.19999999999997,0,9.02,2022-01
28.39999999999999,77.29999999999997,0,9.14,2022-01
28.39999999999999,77.39999999999996,0,9.25,2022-01
28.39999999999999,77.5,0,9.29,2022-01
28.3,76.7,0,8.72,2022-01
28.3,76.8,0,8.72,2022-01
28.3,76.89999999999999,0,8.72,2022-01
28.3,76.99999999999999,0,8.8,2022-01
28.3,77.09999999999998,0,8.93,2022-01
28.3,77.19999999999997,0,9.04,2022-01
28.3,77.29999999999997,0,9.13,2022-01
28.3,77.39999999999996,0,9.2,2022-01
28.3,77.5,0,9.24,2022-01
29.0,76.7,0,10.06,2022-02
29.0,76.8,0,10.13,2022-02
29.0,76.89999999999999,0,10.16,2022-02
29.0,76.99999999999999,0,10.19,2022-02
29.0,77.09999999999998,0,10.22,2022-02
29.0,77.19999999999997,0,10.23,2022-02
29.0,77.29999999999997,0,10.16,2022-02
29.0,77.39999999999996,0,10.11,2022-02
29.0,77.5,0,10.07,2022-02
28.9,76.7,0,9.97,2022-02
28.9,76.8,0,10.09,2022-02
28.9,76.89999999999999,0,10.13,2022-02
28.9,76.99999999999999,0,10.16,2022-02
28.9,77.09999999999998,0,10.24,2022-02
28.9,77.19999999999997,0,10.28,2022-02
28.9,77.29999999999997,0,10.25,2022-02
28.9,77.39999999999996,0,10.2,2022-02
28.9,77.5,0,10.17,2022-02
28.799999999999997,76.7,0,9.8,2022-02
28.799999999999997,76.8,0,9.96,2022-02
28.799999999999997,76.89999999999999,0,10.06,2022-02
28.799999999999997,76.99999999999999,0,10.15,2022-02
28.799999999999997,77.09999999999998,0,10.23,2022-02
28.799999999999997,77.19999999999997,0,10.26,2022-02
28.799999999999997,77.29999999999997,0,10.24,2022-02
28.799999999999997,77.39999999999996,0,10.23,2022-02
28.799999999999997,77.5,0,10.22,2022-02
28.699999999999996,76.7,0,9.63,2022-02
28.699999999999996,76.8,0,9.76,2022-02
28.699999999999996,76.89999999999999,0,9.91,2022-02
28.699999999999996,76.99999999999999,0,10.04,2022-02
28.699999999999996,77.09999999999998,0,10.18,2022-02
28.699999999999996,77.19999999999997,0,10.24,2022-02
28.699999999999996,77.29999999999997,0,10.14,2022-02
28.699999999999996,77.39999999999996,0,10.17,2022-02
28.699999999999996,77.5,0,10.22,2022-02
28.599999999999994,76.7,0,9.46,2022-02
28.599999999999994,76.8,0,9.59,2022-02
28.599999999999994,76.89999999999999,0,9.74,2022-02
28.599999999999994,76.99999999999999,0,9.86,2022-02
28.599999999999994,77.09999999999998,0,9.92,2022-02
28.599999999999994,77.19999999999997,0,9.94,2022-02
28.599999999999994,77.29999999999997,0,10.02,2022-02
28.599999999999994,77.39999999999996,0,10.14,2022-02
28.599999999999994,77.5,0,10.19,2022-02
28.499999999999993,76.7,0,9.25,2022-02
28.499999999999993,76.8,0,9.41,2022-02
28.499999999999993,76.89999999999999,0,9.54,2022-02
28.499999999999993,76.99999999999999,0,9.61,2022-02
28.499999999999993,77.09999999999998,0,9.59,2022-02
28.499999999999993,77.19999999999997,0,9.69,2022-02
28.499999999999993,77.29999999999997,0,9.91,2022-02
28.499999999999993,77.39999999999996,0,10.11,2022-02
28.499999999999993,77.5,0,10.18,2022-02
28.39999999999999,76.7,0,9.05,2022-02
28.39999999999999,76.8,0,9.17,2022-02
28.39999999999999,76.89999999999999,0,9.24,2022-02
28.39999999999999,76.99999999999999,0,9.31,2022-02
28.39999999999999,77.09999999999998,0,9.43,2022-02
28.39999999999999,77.19999999999997,0,9.65,2022-02
28.39999999999999,77.29999999999997,0,9.89,2022-02
28.39999999999999,77.39999999999996,0,10.1,2022-02
28.39999999999999,77.5,0,10.19,2022-02
